mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
45,-172.1828,0.5652174,0.06521739,0.4347826,0,0,0,1.077956e-05 days
46,-168.5983,0.5744681,0.06382979,0.4255319,0,0,0,1.099006e-05 days
47,-169.3599,0.5833333,0.08333333,0.4166667,0,0,0,1.122556e-05 days
48,-169.3599,0.5714286,0.08163265,0.4285714,0,0,0,1.145257e-05 days
49,-169.3599,0.56,0.08,0.44,0,0,0,1.167637e-05 days
50,-169.3599,0.5490196,0.07843137,0.4509804,0,0,0,1.19061e-05 days
51,-168.5584,0.5576923,0.07692308,0.4423077,0,0,0,1.212296e-05 days
52,-166.8603,0.5660377,0.0754717,0.4339623,0,0,0,1.233984e-05 days
53,-165.7529,0.5740741,0.07407407,0.4259259,0,0,0,1.255464e-05 days
54,-165.7529,0.5636364,0.07272727,0.4363636,0,0,0,1.278891e-05 days
55,-165.7529,0.5535714,0.07142857,0.4464286,0,0,0,1.301087e-05 days
56,-165.7529,0.5438596,0.07017544,0.4561404,0,0,0,1.322529e-05 days
57,-165.7529,0.5344828,0.06896552,0.4655172,0,0,0,1.345293e-05 days
58,-165.3999,0.5423729,0.06779661,0.4576271,0,0,0,1.367635e-05 days
59,-165.2072,0.55,0.06666667,0.45,0,0,0,1.389834e-05 days
60,-164.0358,0.557377,0.06557377,0.442623,0,0,0,1.411366e-05 days
61,-164.0756,0.5645161,0.08064516,0.4354839,0,0,0,1.432928e-05 days
62,-164.0756,0.5555556,0.07936508,0.4444444,0,0,0,1.454635e-05 days
63,-164.0756,0.546875,0.078125,0.453125,0,0,0,1.475362e-05 days
64,-159.6363,0.5538462,0.07692308,0.4461538,0,0,0,1.498367e-05 days
65,-155.8995,0.5606061,0.07575758,0.4393939,0,0,0,1.519233e-05 days
66,-148.5191,0.5671642,0.07462687,0.4328358,0,0,0,1.54144e-05 days
67,-151.8946,0.5735294,0.08823529,0.4264706,0,0,0,1.56285e-05 days
68,-151.8946,0.5652174,0.08695652,0.4347826,0,0,0,1.584156e-05 days
69,-149.8362,0.5714286,0.08571429,0.4285714,0,0,0,1.606645e-05 days
70,-146.9072,0.5774648,0.08450704,0.4225352,0,0,0,1.627696e-05 days
71,-146.3833,0.5833333,0.08333333,0.4166667,0,0,0,1.648081e-05 days
72,-146.7922,0.5890411,0.09589041,0.4109589,0,0,0,1.669238e-05 days
73,-146.5479,0.5945946,0.09459459,0.4054054,0,0,0,1.691189e-05 days
74,-147.2965,0.6,0.1066667,0.4,0,0,0,1.71261e-05 days
75,-147.1846,0.6052632,0.1052632,0.3947368,0,0,0,1.73636e-05 days
76,-146.4898,0.6103896,0.1038961,0.3896104,0,0,0,1.759999e-05 days
77,-140.4567,0.6153846,0.1025641,0.3846154,0,0,0,1.783212e-05 days
78,-135.8374,0.6202532,0.1012658,0.3797468,0,0,0,1.808062e-05 days
79,-135.8374,0.6125,0.1,0.3875,0,0,0,1.832507e-05 days
80,-133.6677,0.617284,0.09876543,0.382716,0,0,0,1.857119e-05 days
81,-133.6677,0.6097561,0.09756098,0.3902439,0,0,0,1.883316e-05 days
82,-132.6389,0.6144578,0.09638554,0.3855422,0,0,0,1.907806e-05 days
83,-132.6389,0.6071429,0.0952381,0.3928571,0,0,0,1.930962e-05 days
84,-129.0276,0.6117647,0.09411765,0.3882353,0,0,0,1.954825e-05 days
85,-129.0376,0.6162791,0.1046512,0.3837209,0,0,0,1.978098e-05 days
86,-127.9573,0.6206897,0.1034483,0.3793103,0,0,0,2.002307e-05 days
87,-120.9068,0.625,0.1022727,0.375,0,0,0,2.02596e-05 days
88,-120.9068,0.6179775,0.1011236,0.3820225,0,0,0,2.051189e-05 days
89,-118.9296,0.6222222,0.1,0.3777778,0,0,0,2.079336e-05 days
90,-118.9296,0.6153846,0.0989011,0.3846154,0,0,0,2.10543e-05 days
91,-113.8054,0.6195652,0.09782609,0.3804348,0,0,0,2.128907e-05 days
92,-113.6845,0.6236559,0.09677419,0.3763441,0,0,0,2.151884e-05 days
93,-113.6845,0.6170213,0.09574468,0.3829787,0,0,0,2.176357e-05 days
94,-113.6845,0.6105263,0.09473684,0.3894737,0,0,0,2.199122e-05 days
95,-113.6845,0.6041667,0.09375,0.3958333,0,0,0,2.221842e-05 days
96,-113.6845,0.5979381,0.09278351,0.4020619,0,0,0,2.245592e-05 days
97,-113.2757,0.6020408,0.09183673,0.3979592,0,0,0,2.270987e-05 days
98,-113.5639,0.6060606,0.1010101,0.3939394,0,0,0,2.293625e-05 days
99,-114.1465,0.61,0.11,0.39,0,0,0,2.317177e-05 days
100,-110.1739,0.6138614,0.1089109,0.3861386,0,0,0,2.34106e-05 days
101,-110.2564,0.6176471,0.1176471,0.3823529,0,0,0,2.364704e-05 days
102,-110.2564,0.6116505,0.1165049,0.3883495,0,0,0,2.387457e-05 days
103,-111.3687,0.6153846,0.125,0.3846154,0,0,0,2.410413e-05 days
104,-108.2689,0.6190476,0.1238095,0.3809524,0,0,0,2.434121e-05 days
105,-108.4757,0.6226415,0.1320755,0.3773585,0,0,0,2.459058e-05 days
106,-108.4757,0.6168224,0.1308411,0.3831776,0,0,0,2.483629e-05 days
107,-108.4757,0.6111111,0.1296296,0.3888889,0,0,0,2.508745e-05 days
108,-104.9374,0.6146789,0.1284404,0.3853211,0,0,0,2.532372e-05 days
109,-104.9374,0.6090909,0.1272727,0.3909091,0,0,0,2.556162e-05 days
110,-104.7775,0.6126126,0.1261261,0.3873874,0,0,0,2.580377e-05 days
111,-104.7775,0.6071429,0.125,0.3928571,0,0,0,2.603776e-05 days
112,-100.701,0.6106195,0.1238938,0.3893805,0,0,0,2.628278e-05 days
113,-102.1596,0.6140351,0.1315789,0.3859649,0,0,0,2.653064e-05 days
114,-102.1596,0.6086957,0.1304348,0.3913043,0,0,0,2.677851e-05 days
115,-102.1596,0.6034483,0.1293103,0.3965517,0,0,0,2.703309e-05 days
116,-102.1596,0.5982906,0.1282051,0.4017094,0,0,0,2.727425e-05 days
117,-101.4672,0.6016949,0.1271186,0.3983051,0,0,0,2.75237e-05 days
118,-101.4672,0.5966387,0.1260504,0.4033613,0,0,0,2.776881e-05 days
119,-100.7104,0.6,0.125,0.4,0,0,0,2.801326e-05 days
120,-97.46224,0.6033058,0.1239669,0.3966942,0,0,0,2.824483e-05 days
121,-97.46224,0.5983607,0.1229508,0.4016393,0,0,0,2.848339e-05 days
122,-94.30655,0.601626,0.1219512,0.398374,0,0,0,2.87163e-05 days
123,-94.13252,0.6048387,0.1209677,0.3951613,0,0,0,2.895226e-05 days
124,-94.36493,0.608,0.128,0.392,0,0,0,2.917893e-05 days
125,-93.24015,0.6111111,0.1269841,0.3888889,0,0,0,2.942046e-05 days
126,-93.5246,0.6141732,0.1338583,0.3858268,0,0,0,2.965818e-05 days
127,-93.5246,0.609375,0.1328125,0.390625,0,0,0,2.988592e-05 days
128,-92.89962,0.6124031,0.1317829,0.3875969,0,0,0,3.011796e-05 days
129,-92.89962,0.6076923,0.1307692,0.3923077,0,0,0,3.036475e-05 days
130,-92.89962,0.6030534,0.129771,0.3969466,0,0,0,3.060543e-05 days
131,-90.88499,0.6060606,0.1287879,0.3939394,0,0,0,3.083276e-05 days
132,-89.7148,0.6090226,0.1278195,0.3909774,0,0,0,3.107532e-05 days
133,-88.85057,0.6119403,0.1268657,0.3880597,0,0,0,3.130585e-05 days
134,-88.61248,0.6148148,0.1259259,0.3851852,0,0,0,3.154335e-05 days
135,-87.91915,0.6176471,0.125,0.3823529,0,0,0,3.178028e-05 days
136,-84.71659,0.620438,0.1240876,0.379562,0,0,0,3.202807e-05 days
137,-83.51039,0.6231884,0.1231884,0.3768116,0,0,0,3.226482e-05 days
138,-83.51039,0.618705,0.1223022,0.381295,0,0,0,3.251063e-05 days
139,-82.35372,0.6214286,0.1214286,0.3785714,0,0,0,3.273581e-05 days
140,-82.85217,0.6241135,0.1276596,0.3758865,0,0,0,3.296341e-05 days
141,-82.85217,0.6197183,0.1267606,0.3802817,0,0,0,3.319756e-05 days
142,-82.85217,0.6153846,0.1258741,0.3846154,0,0,0,3.343113e-05 days
143,-82.60095,0.6180556,0.125,0.3819444,0,0,0,3.366558e-05 days
144,-82.60095,0.6137931,0.1241379,0.3862069,0,0,0,3.390924e-05 days
145,-82.60095,0.609589,0.1232877,0.390411,0,0,0,3.414551e-05 days
146,-82.60095,0.6054422,0.122449,0.3945578,0,0,0,3.437971e-05 days
147,-84.22557,0.6081081,0.1283784,0.3918919,0,0,0,3.461995e-05 days
148,-79.56135,0.6107383,0.1275168,0.3892617,0,0,0,3.486146e-05 days
149,-79.56135,0.6066667,0.1266667,0.3933333,0,0,0,3.509739e-05 days
150,-79.51125,0.6092715,0.1258278,0.3907285,0,0,0,3.533217e-05 days
151,-77.6085,0.6118421,0.125,0.3881579,0,0,0,3.557753e-05 days
152,-79.05261,0.6143791,0.130719,0.3856209,0,0,0,3.582311e-05 days
153,-79.61873,0.6168831,0.1363636,0.3831169,0,0,0,3.605342e-05 days
154,-79.41635,0.6193548,0.1354839,0.3806452,0,0,0,3.631003e-05 days
155,-79.41635,0.6153846,0.1346154,0.3846154,0,0,0,3.656182e-05 days
156,-79.41635,0.611465,0.133758,0.388535,0,0,0,3.680938e-05 days
157,-79.41635,0.6075949,0.1329114,0.3924051,0,0,0,3.704667e-05 days
158,-81.12513,0.6100629,0.1383648,0.3899371,0,0,0,3.727107e-05 days
159,-80.89228,0.6125,0.1375,0.3875,0,0,0,3.748717e-05 days
160,-80.73384,0.6149068,0.136646,0.3850932,0,0,0,3.770321e-05 days
161,-79.52718,0.617284,0.1358025,0.382716,0,0,0,3.791744e-05 days
162,-79.52718,0.6134969,0.1349693,0.3865031,0,0,0,3.814673e-05 days
163,-78.43875,0.6158537,0.1341463,0.3841463,0,0,0,3.836257e-05 days
164,-79.24704,0.6181818,0.1393939,0.3818182,0,0,0,3.859203e-05 days
165,-78.38054,0.6204819,0.1385542,0.3795181,0,0,0,3.883874e-05 days
166,-79.75192,0.6227545,0.1437126,0.3772455,0,0,0,3.907051e-05 days
167,-79.75192,0.6190476,0.1428571,0.3809524,0,0,0,3.929674e-05 days
168,-78.51138,0.6213018,0.1420118,0.3786982,0,0,0,3.953021e-05 days
169,-78.51138,0.6176471,0.1411765,0.3823529,0,0,0,3.974726e-05 days
170,-78.53731,0.619883,0.1461988,0.380117,0,0,0,3.996703e-05 days
171,-77.73468,0.622093,0.1453488,0.377907,0,0,0,4.020143e-05 days
172,-77.26448,0.6242775,0.1445087,0.3757225,0,0,0,4.043199e-05 days
173,-75.69456,0.6264368,0.1436782,0.3735632,0,0,0,4.064878e-05 days
174,-74.21909,0.6285714,0.1428571,0.3714286,0,0,0,4.087139e-05 days
175,-74.21909,0.625,0.1420455,0.375,0,0,0,4.109361e-05 days
176,-74.21909,0.6214689,0.1412429,0.3785311,0,0,0,4.133067e-05 days
177,-72.9803,0.6235955,0.1404494,0.3764045,0,0,0,4.157066e-05 days
178,-72.59009,0.6256983,0.1396648,0.3743017,0,0,0,4.179611e-05 days
179,-72.00994,0.6277778,0.1388889,0.3722222,0,0,0,4.201613e-05 days
180,-72.00994,0.6243094,0.1381215,0.3756906,0,0,0,4.224523e-05 days
181,-72.00994,0.6208791,0.1373626,0.3791209,0,0,0,4.247049e-05 days
182,-70.92922,0.6229508,0.136612,0.3770492,0,0,0,4.269665e-05 days
183,-70.92922,0.6195652,0.1358696,0.3804348,0,0,0,4.292088e-05 days
184,-70.92922,0.6162162,0.1351351,0.3837838,0,0,0,4.313331e-05 days
185,-70.53893,0.6182796,0.1344086,0.3817204,0,0,0,4.33704e-05 days
186,-69.68367,0.6203209,0.1336898,0.3796791,0,0,0,4.359876e-05 days
187,-68.24195,0.6223404,0.1329787,0.3776596,0,0,0,4.381904e-05 days
188,-67.65884,0.6243386,0.1322751,0.3756614,0,0,0,4.402996e-05 days
189,-67.65884,0.6210526,0.1315789,0.3789474,0,0,0,4.426157e-05 days
190,-68.01868,0.6230366,0.1361257,0.3769634,0,0,0,4.449315e-05 days
191,-68.01868,0.6197917,0.1354167,0.3802083,0,0,0,4.474482e-05 days
192,-66.31429,0.6217617,0.134715,0.3782383,0,0,0,4.498144e-05 days
193,-66.31429,0.6185567,0.1340206,0.3814433,0,0,0,4.521935e-05 days
194,-66.31429,0.6153846,0.1333333,0.3846154,0,0,0,4.54653e-05 days
195,-66.36979,0.6173469,0.1377551,0.3826531,0,0,0,4.570466e-05 days
196,-65.58767,0.6192893,0.1370558,0.3807107,0,0,0,4.593721e-05 days
197,-65.58767,0.6161616,0.1363636,0.3838384,0,0,0,4.615328e-05 days
198,-65.58767,0.6130653,0.1356784,0.3869347,0,0,0,4.639465e-05 days
199,-64.00066,0.615,0.135,0.385,0,0,0,4.662838e-05 days
200,-64.00066,0.6119403,0.1343284,0.3880597,0,0,0,4.684383e-05 days
201,-64.00066,0.6089109,0.1336634,0.3910891,0,0,0,4.705743e-05 days
202,-64.00066,0.6059113,0.1330049,0.3940887,0,0,0,4.728584e-05 days
203,-64.00066,0.6029412,0.1323529,0.3970588,0,0,0,4.749945e-05 days
204,-63.95801,0.604878,0.1317073,0.395122,0,0,0,4.772742e-05 days
205,-63.95801,0.6019417,0.131068,0.3980583,0,0,0,4.795628e-05 days
206,-63.95801,0.5990338,0.1304348,0.4009662,0,0,0,4.817e-05 days
207,-63.3401,0.6009615,0.1298077,0.3990385,0,0,0,4.84041e-05 days
208,-62.75174,0.6028708,0.1291866,0.3971292,0,0,0,4.865233e-05 days
209,-61.43893,0.6047619,0.1285714,0.3952381,0,0,0,4.887707e-05 days
210,-61.43893,0.6018957,0.1279621,0.3981043,0,0,0,4.912972e-05 days
211,-60.57925,0.6037736,0.1273585,0.3962264,0,0,0,4.936656e-05 days
212,-60.57925,0.600939,0.1267606,0.399061,0,0,0,4.960263e-05 days
213,-60.57925,0.5981308,0.1261682,0.4018692,0,0,0,4.983158e-05 days
214,-60.38807,0.6,0.1255814,0.4,0,0,0,5.007513e-05 days
215,-58.91071,0.6018519,0.125,0.3981481,0,0,0,5.032396e-05 days
216,-58.91071,0.5990783,0.124424,0.4009217,0,0,0,5.055788e-05 days
217,-57.97368,0.6009174,0.1238532,0.3990826,0,0,0,5.079719e-05 days
218,-58.11948,0.6027397,0.1278539,0.3972603,0,0,0,5.104231e-05 days
219,-58.30527,0.6045455,0.1318182,0.3954545,0,0,0,5.128129e-05 days
220,-55.93143,0.6063348,0.1312217,0.3936652,0,0,0,5.151256e-05 days
221,-54.62591,0.6081081,0.1306306,0.3918919,0,0,0,5.175227e-05 days
222,-54.62591,0.6053812,0.1300448,0.3946188,0,0,0,5.200757e-05 days
223,-53.89831,0.6071429,0.1294643,0.3928571,0,0,0,5.224602e-05 days
224,-53.89831,0.6044444,0.1288889,0.3955556,0,0,0,5.248159e-05 days
225,-53.50254,0.6061947,0.1283186,0.3938053,0,0,0,5.272723e-05 days
226,-51.98366,0.6079295,0.1277533,0.3920705,0,0,0,5.296475e-05 days
227,-51.36156,0.6096491,0.127193,0.3903509,0,0,0,5.319476e-05 days
228,-49.87267,0.6113537,0.1266376,0.3886463,0,0,0,5.341e-05 days
229,-49.87267,0.6086957,0.126087,0.3913043,0,0,0,5.362794e-05 days
230,-49.87267,0.6060606,0.1255411,0.3939394,0,0,0,5.384983e-05 days
231,-47.95008,0.6077586,0.125,0.3922414,0,0,0,5.406698e-05 days
232,-47.95008,0.6051502,0.1244635,0.3948498,0,0,0,5.42754e-05 days
233,-48.19058,0.6068376,0.1282051,0.3931624,0,0,0,5.450298e-05 days
234,-48.36524,0.6085106,0.1319149,0.3914894,0,0,0,5.471367e-05 days
235,-47.62631,0.6101695,0.1313559,0.3898305,0,0,0,5.494368e-05 days
236,-47.44633,0.6118143,0.1308017,0.3881857,0,0,0,5.516233e-05 days
237,-46.25553,0.6134454,0.1302521,0.3865546,0,0,0,5.538821e-05 days
238,-44.16871,0.6150628,0.1297071,0.3849372,0,0,0,5.560815e-05 days
239,-44.64043,0.6166667,0.1333333,0.3833333,0,0,0,5.581791e-05 days
240,-44.64043,0.6141079,0.1327801,0.3858921,0,0,0,5.603431e-05 days
241,-42.47514,0.6157025,0.1322314,0.3842975,0,0,0,5.624672e-05 days
242,-42.47514,0.6131687,0.1316872,0.3868313,0,0,0,5.6464e-05 days
243,-42.42518,0.6147541,0.1311475,0.3852459,0,0,0,5.667164e-05 days
244,-43.31591,0.6163265,0.1346939,0.3836735,0,0,0,5.688165e-05 days
245,-43.51071,0.6178862,0.1382114,0.3821138,0,0,0,5.71081e-05 days
246,-42.63179,0.6194332,0.1376518,0.3805668,0,0,0,5.733857e-05 days
247,-42.74667,0.6209677,0.141129,0.3790323,0,0,0,5.754375e-05 days
248,-44.14029,0.62249,0.1445783,0.37751,0,0,0,5.77664e-05 days
249,-42.76417,0.624,0.144,0.376,0,0,0,5.798518e-05 days
250,-40.99748,0.625498,0.1434263,0.374502,0,0,0,5.822005e-05 days
251,-40.99748,0.6230159,0.1428571,0.3769841,0,0,0,5.843309e-05 days
252,-40.69291,0.6245059,0.1422925,0.3754941,0,0,0,5.864312e-05 days
253,-40.26753,0.6259843,0.1417323,0.3740157,0,0,0,5.887825e-05 days
254,-39.03795,0.627451,0.1411765,0.372549,0,0,0,5.909208e-05 days
255,-39.40514,0.6289062,0.1445312,0.3710938,0,0,0,5.930816e-05 days
256,-39.42274,0.6303502,0.1478599,0.3696498,0,0,0,5.951902e-05 days
257,-39.03072,0.6317829,0.1472868,0.3682171,0,0,0,5.975291e-05 days
258,-37.4768,0.6332046,0.1467181,0.3667954,0,0,0,5.996022e-05 days
259,-37.44103,0.6346154,0.1461538,0.3653846,0,0,0,6.017861e-05 days
260,-38.49848,0.6360153,0.1494253,0.3639847,0,0,0,6.039093e-05 days
261,-38.49848,0.6335878,0.148855,0.3664122,0,0,0,6.060376e-05 days
262,-37.07582,0.634981,0.148289,0.365019,0,0,0,6.082697e-05 days
263,-37.07582,0.6325758,0.1477273,0.3674242,0,0,0,6.103741e-05 days
264,-37.65094,0.6339623,0.1509434,0.3660377,0,0,0,6.126397e-05 days
265,-37.65094,0.6315789,0.1503759,0.3684211,0,0,0,6.147399e-05 days
266,-37.65094,0.6292135,0.1498127,0.3707865,0,0,0,6.169743e-05 days
267,-37.65094,0.6268657,0.1492537,0.3731343,0,0,0,6.194942e-05 days
268,-39.09336,0.6282528,0.1524164,0.3717472,0,0,0,6.216073e-05 days
269,-39.09336,0.6259259,0.1518519,0.3740741,0,0,0,6.237529e-05 days
270,-38.84277,0.6273063,0.1512915,0.3726937,0,0,0,6.259802e-05 days
271,-38.61502,0.6286765,0.1507353,0.3713235,0,0,0,6.280487e-05 days
272,-38.90004,0.6300366,0.1538462,0.3699634,0,0,0,6.302489e-05 days
273,-39.69629,0.6313869,0.1569343,0.3686131,0,0,0,6.323539e-05 days
274,-39.69629,0.6290909,0.1563636,0.3709091,0,0,0,6.347078e-05 days
275,-37.24677,0.6304348,0.1557971,0.3695652,0,0,0,6.368307e-05 days
276,-37.24677,0.6281588,0.1552347,0.3718412,0,0,0,6.391192e-05 days
277,-36.46198,0.6294964,0.1546763,0.3705036,0,0,0,6.413044e-05 days
278,-35.13016,0.6308244,0.1541219,0.3691756,0,0,0,6.434714e-05 days
279,-35.37997,0.6321429,0.1571429,0.3678571,0,0,0,6.456811e-05 days
280,-34.64321,0.633452,0.1565836,0.366548,0,0,0,6.478844e-05 days
281,-34.64321,0.6312057,0.1560284,0.3687943,0,0,0,6.502111e-05 days
282,-33.84457,0.6325088,0.155477,0.3674912,0,0,0,6.524339e-05 days
283,-33.84457,0.6302817,0.1549296,0.3697183,0,0,0,6.547341e-05 days
284,-33.26295,0.6315789,0.154386,0.3684211,0,0,0,6.568799e-05 days
285,-33.26295,0.6293706,0.1538462,0.3706294,0,0,0,6.590343e-05 days
286,-33.37049,0.630662,0.1567944,0.369338,0,0,0,6.611929e-05 days
287,-32.61952,0.6319444,0.15625,0.3680556,0,0,0,6.633941e-05 days
288,-32.61952,0.6297578,0.1557093,0.3702422,0,0,0,6.65575e-05 days
289,-33.22338,0.6310345,0.1586207,0.3689655,0,0,0,6.676746e-05 days
290,-33.13758,0.6323024,0.1580756,0.3676976,0,0,0,6.698098e-05 days
291,-33.13758,0.630137,0.1575342,0.369863,0,0,0,6.720328e-05 days
292,-33.72591,0.6313993,0.1604096,0.3686007,0,0,0,6.741933e-05 days
293,-33.80623,0.6326531,0.1632653,0.3673469,0,0,0,6.76451e-05 days
294,-34.51177,0.6338983,0.1661017,0.3661017,0,0,0,6.786661e-05 days
295,-33.55297,0.6351351,0.1655405,0.3648649,0,0,0,6.808748e-05 days
296,-32.43068,0.6363636,0.1649832,0.3636364,0,0,0,6.830079e-05 days
297,-32.79482,0.6375839,0.1677852,0.3624161,0,0,0,6.852498e-05 days
298,-32.79482,0.6354515,0.1672241,0.3645485,0,0,0,6.873824e-05 days
299,-32.75674,0.6366667,0.1666667,0.3633333,0,0,0,6.894377e-05 days
300,-32.64844,0.6378738,0.166113,0.3621262,0,0,0,6.915753e-05 days
301,-33.14081,0.6390728,0.1688742,0.3609272,0,0,0,6.936781e-05 days
302,-33.14081,0.6369637,0.1683168,0.3630363,0,0,0,6.958935e-05 days
303,-33.46537,0.6381579,0.1710526,0.3618421,0,0,0,6.982057e-05 days
304,-34.41879,0.6393443,0.1737705,0.3606557,0,0,0,7.004327e-05 days
305,-33.80878,0.6405229,0.1732026,0.3594771,0,0,0,7.026898e-05 days
306,-33.80878,0.6384365,0.1726384,0.3615635,0,0,0,7.048833e-05 days
307,-34.41206,0.6396104,0.1753247,0.3603896,0,0,0,7.070313e-05 days
308,-34.41206,0.6375405,0.1747573,0.3624595,0,0,0,7.09111e-05 days
309,-35.01606,0.6387097,0.1774194,0.3612903,0,0,0,7.112511e-05 days
310,-34.4812,0.6398714,0.1768489,0.3601286,0,0,0,7.134601e-05 days
311,-35.16338,0.6410256,0.1794872,0.3589744,0,0,0,7.15729e-05 days
312,-34.82259,0.6421725,0.1789137,0.3578275,0,0,0,7.179504e-05 days
313,-35.05361,0.6433121,0.1815287,0.3566879,0,0,0,7.200939e-05 days
314,-34.91352,0.6444444,0.1809524,0.3555556,0,0,0,7.222137e-05 days
315,-34.91352,0.6424051,0.1803797,0.3575949,0,0,0,7.244682e-05 days
316,-34.50311,0.6435331,0.1798107,0.3564669,0,0,0,7.266757e-05 days
317,-33.35776,0.6446541,0.1792453,0.3553459,0,0,0,7.289465e-05 days
318,-33.35776,0.6426332,0.1786834,0.3573668,0,0,0,7.312e-05 days
319,-33.11935,0.64375,0.178125,0.35625,0,0,0,7.334683e-05 days
320,-33.17906,0.6448598,0.1806854,0.3551402,0,0,0,7.358423e-05 days
321,-31.92185,0.6459627,0.1801242,0.3540373,0,0,0,7.380825e-05 days
322,-31.71359,0.6470588,0.1795666,0.3529412,0,0,0,7.402194e-05 days
323,-30.74772,0.6481481,0.1790123,0.3518519,0,0,0,7.423868e-05 days
324,-30.07133,0.6492308,0.1784615,0.3507692,0,0,0,7.445354e-05 days
325,-29.93336,0.6503067,0.1779141,0.3496933,0,0,0,7.468237e-05 days
326,-29.93336,0.648318,0.17737,0.351682,0,0,0,7.491489e-05 days
327,-29.93336,0.6463415,0.1768293,0.3536585,0,0,0,7.513399e-05 days
328,-29.93336,0.6443769,0.1762918,0.3556231,0,0,0,7.53588e-05 days
329,-29.93336,0.6424242,0.1757576,0.3575758,0,0,0,7.55846e-05 days
330,-29.9884,0.6435045,0.1782477,0.3564955,0,0,0,7.579536e-05 days
331,-28.82096,0.6445783,0.1777108,0.3554217,0,0,0,7.601342e-05 days
332,-28.89343,0.6456456,0.1801802,0.3543544,0,0,0,7.622895e-05 days
333,-29.09437,0.6467066,0.1826347,0.3532934,0,0,0,7.645839e-05 days
334,-28.26728,0.6477612,0.1820896,0.3522388,0,0,0,7.667558e-05 days
335,-27.89161,0.6488095,0.1815476,0.3511905,0,0,0,7.688414e-05 days
336,-28.07356,0.6498516,0.1839763,0.3501484,0,0,0,7.709588e-05 days
337,-27.04097,0.6508876,0.183432,0.3491124,0,0,0,7.732442e-05 days
