28000	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28100	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28200	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28300	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28400	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28500	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28600	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28700	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28800	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
28900	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
29000	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
29100	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
29200	1.338 0.4379 -0.4679 -2.458 0.4517	0.5819 1.2 -1.875 0.3862 -1.391	-2.945 0.2127 1.331 0.02434 0.4779	0.2546 -2.855 -0.4706 1.329 0.4577	2.927 2.239 3.238 2.698 -4.976
29300	1.321 0.4065 -0.4697 -2.511 0.4082	0.5704 1.192 -1.872 0.4055 -1.431	-2.95 0.2015 1.311 0.04489 0.4568	0.2407 -2.856 -0.5078 1.35 0.4947	2.923 2.225 3.237 2.662 -4.981
29400	1.321 0.4065 -0.4697 -2.511 0.4082	0.5704 1.192 -1.872 0.4055 -1.431	-2.95 0.2015 1.311 0.04489 0.4568	0.2407 -2.856 -0.5078 1.35 0.4947	2.923 2.225 3.237 2.662 -4.981
29500	1.293 0.4137 -0.474 -2.513 0.3893	0.5856 1.207 -1.87 0.3642 -1.457	-2.951 0.1969 1.303 0.003971 0.4597	0.2299 -2.891 -0.5101 1.313 0.4782	2.93 2.245 3.214 2.665 -4.991
29600	1.293 0.4137 -0.474 -2.513 0.3893	0.5856 1.207 -1.87 0.3642 -1.457	-2.951 0.1969 1.303 0.003971 0.4597	0.2299 -2.891 -0.5101 1.313 0.4782	2.93 2.245 3.214 2.665 -4.991
29700	1.293 0.4137 -0.474 -2.513 0.3893	0.5856 1.207 -1.87 0.3642 -1.457	-2.951 0.1969 1.303 0.003971 0.4597	0.2299 -2.891 -0.5101 1.313 0.4782	2.93 2.245 3.214 2.665 -4.991
29800	1.293 0.4137 -0.474 -2.513 0.3893	0.5856 1.207 -1.87 0.3642 -1.457	-2.951 0.1969 1.303 0.003971 0.4597	0.2299 -2.891 -0.5101 1.313 0.4782	2.93 2.245 3.214 2.665 -4.991
29900	1.293 0.4137 -0.474 -2.513 0.3893	0.5856 1.207 -1.87 0.3642 -1.457	-2.951 0.1969 1.303 0.003971 0.4597	0.2299 -2.891 -0.5101 1.313 0.4782	2.93 2.245 3.214 2.665 -4.991
30000	1.285 0.4812 -0.4783 -2.537 0.3923	0.5876 1.211 -1.864 0.3863 -1.444	-2.963 0.1682 1.31 -0.02882 0.4722	0.2358 -2.923 -0.5124 1.289 0.3857	3.005 2.294 3.301 2.706 -4.962
30100	1.273 0.449 -0.4948 -2.567 0.4091	0.6089 1.192 -1.921 0.4021 -1.447	-2.948 0.1833 1.307 -0.03105 0.4328	0.2575 -2.887 -0.5078 1.277 0.3509	3.014 2.3 3.311 2.69 -4.986
30200	1.256 0.4211 -0.4614 -2.598 0.4355	0.624 1.171 -1.885 0.3589 -1.461	-3.002 0.1779 1.275 -0.03221 0.3968	0.2854 -2.929 -0.5182 1.321 0.3687	3.02 2.323 3.307 2.652 -5.019
30300	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30400	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30500	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30600	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30700	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30800	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
30900	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
31000	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
31100	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
31200	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
31300	1.239 0.4763 -0.5081 -2.559 0.4357	0.6318 1.09 -1.909 0.3251 -1.478	-2.927 0.1857 1.251 -0.03016 0.4901	0.3754 -2.908 -0.5722 1.295 0.3985	3.042 2.244 3.313 2.598 -5.104
31400	1.226 0.4568 -0.5198 -2.584 0.4562	0.6422 1.095 -1.893 0.3323 -1.441	-2.932 0.1758 1.248 -0.02131 0.4989	0.388 -2.858 -0.6025 1.266 0.3904	3.021 2.237 3.345 2.624 -5.105
31500	1.226 0.4568 -0.5198 -2.584 0.4562	0.6422 1.095 -1.893 0.3323 -1.441	-2.932 0.1758 1.248 -0.02131 0.4989	0.388 -2.858 -0.6025 1.266 0.3904	3.021 2.237 3.345 2.624 -5.105
31600	1.226 0.4568 -0.5198 -2.584 0.4562	0.6422 1.095 -1.893 0.3323 -1.441	-2.932 0.1758 1.248 -0.02131 0.4989	0.388 -2.858 -0.6025 1.266 0.3904	3.021 2.237 3.345 2.624 -5.105
31700	1.226 0.4568 -0.5198 -2.584 0.4562	0.6422 1.095 -1.893 0.3323 -1.441	-2.932 0.1758 1.248 -0.02131 0.4989	0.388 -2.858 -0.6025 1.266 0.3904	3.021 2.237 3.345 2.624 -5.105
31800	1.226 0.4568 -0.5198 -2.584 0.4562	0.6422 1.095 -1.893 0.3323 -1.441	-2.932 0.1758 1.248 -0.02131 0.4989	0.388 -2.858 -0.6025 1.266 0.3904	3.021 2.237 3.345 2.624 -5.105
31900	1.197 0.5055 -0.4995 -2.567 0.4499	0.6506 1.156 -1.877 0.2694 -1.453	-2.938 0.2437 1.244 0.02434 0.5176	0.368 -2.852 -0.6349 1.223 0.392	3.046 2.218 3.294 2.67 -5.072
32000	1.227 0.5167 -0.5489 -2.551 0.4891	0.6563 1.117 -1.85 0.2665 -1.477	-2.931 0.2284 1.242 0.01155 0.5285	0.4035 -2.875 -0.6456 1.207 0.3959	3.031 2.244 3.255 2.669 -5.059
32100	1.227 0.5167 -0.5489 -2.551 0.4891	0.6563 1.117 -1.85 0.2665 -1.477	-2.931 0.2284 1.242 0.01155 0.5285	0.4035 -2.875 -0.6456 1.207 0.3959	3.031 2.244 3.255 2.669 -5.059
32200	1.209 0.5234 -0.523 -2.543 0.4985	0.6729 1.177 -1.857 0.2645 -1.496	-2.893 0.2577 1.219 0.0397 0.5312	0.4044 -2.886 -0.6704 1.218 0.4107	3.01 2.223 3.245 2.654 -5.048
32300	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32400	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32500	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32600	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32700	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32800	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
32900	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33000	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33100	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33200	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33300	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33400	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33500	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33600	1.143 0.5155 -0.5734 -2.528 0.551	0.628 1.171 -1.903 0.249 -1.494	-2.93 0.2148 1.241 0.03836 0.5598	0.3842 -2.913 -0.6655 1.259 0.4632	3.012 2.275 3.243 2.619 -5.099
33700	1.17 0.5169 -0.5344 -2.488 0.6073	0.6436 1.194 -1.893 0.2655 -1.505	-2.902 0.223 1.25 0.04698 0.5369	0.4258 -2.899 -0.6555 1.308 0.5014	3 2.299 3.259 2.693 -5.106
33800	1.17 0.5169 -0.5344 -2.488 0.6073	0.6436 1.194 -1.893 0.2655 -1.505	-2.902 0.223 1.25 0.04698 0.5369	0.4258 -2.899 -0.6555 1.308 0.5014	3 2.299 3.259 2.693 -5.106
33900	1.17 0.5169 -0.5344 -2.488 0.6073	0.6436 1.194 -1.893 0.2655 -1.505	-2.902 0.223 1.25 0.04698 0.5369	0.4258 -2.899 -0.6555 1.308 0.5014	3 2.299 3.259 2.693 -5.106
34000	1.17 0.5169 -0.5344 -2.488 0.6073	0.6436 1.194 -1.893 0.2655 -1.505	-2.902 0.223 1.25 0.04698 0.5369	0.4258 -2.899 -0.6555 1.308 0.5014	3 2.299 3.259 2.693 -5.106
34100	1.17 0.5169 -0.5344 -2.488 0.6073	0.6436 1.194 -1.893 0.2655 -1.505	-2.902 0.223 1.25 0.04698 0.5369	0.4258 -2.899 -0.6555 1.308 0.5014	3 2.299 3.259 2.693 -5.106
34200	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34300	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34400	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34500	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34600	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34700	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34800	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
34900	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35000	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35100	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35200	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35300	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35400	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35500	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35600	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35700	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35800	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
35900	1.203 0.5103 -0.5325 -2.516 0.6595	0.6234 1.188 -1.883 0.2477 -1.467	-2.904 0.2264 1.244 -0.01225 0.5138	0.4408 -2.905 -0.6637 1.283 0.485	3.007 2.298 3.247 2.698 -5.148
36000	1.224 0.5229 -0.5886 -2.542 0.6937	0.6029 1.22 -1.912 0.2757 -1.464	-2.902 0.2132 1.258 -0.04633 0.5203	0.4087 -2.917 -0.635 1.321 0.4911	2.994 2.33 3.251 2.672 -5.148
36100	1.213 0.5422 -0.6062 -2.524 0.6721	0.5986 1.206 -1.944 0.3065 -1.493	-2.89 0.1886 1.315 -0.07027 0.5593	0.4394 -2.907 -0.6565 1.281 0.3978	3.013 2.357 3.29 2.734 -5.144
36200	1.213 0.5422 -0.6062 -2.524 0.6721	0.5986 1.206 -1.944 0.3065 -1.493	-2.89 0.1886 1.315 -0.07027 0.5593	0.4394 -2.907 -0.6565 1.281 0.3978	3.013 2.357 3.29 2.734 -5.144
36300	1.262 0.531 -0.5516 -2.57 0.6998	0.5896 1.165 -1.98 0.3262 -1.488	-2.924 0.2031 1.312 -0.008122 0.5173	0.4565 -2.907 -0.6586 1.28 0.3668	3.044 2.405 3.28 2.755 -5.169
36400	1.282 0.5351 -0.543 -2.553 0.7142	0.5599 1.198 -1.913 0.3107 -1.462	-2.957 0.1892 1.306 0.0001971 0.4925	0.4897 -2.926 -0.6665 1.29 0.3728	2.972 2.406 3.244 2.713 -5.173
36500	1.282 0.5351 -0.543 -2.553 0.7142	0.5599 1.198 -1.913 0.3107 -1.462	-2.957 0.1892 1.306 0.0001971 0.4925	0.4897 -2.926 -0.6665 1.29 0.3728	2.972 2.406 3.244 2.713 -5.173
36600	1.246 0.5001 -0.5772 -2.523 0.7085	0.587 1.189 -1.895 0.2835 -1.48	-2.928 0.1921 1.328 0.01139 0.4647	0.5369 -2.952 -0.6505 1.289 0.3717	2.949 2.415 3.257 2.731 -5.225
36700	1.194 0.4065 -0.5417 -2.518 0.6246	0.6529 1.222 -1.881 0.312 -1.472	-2.897 0.2027 1.242 0.01023 0.4827	0.4771 -3.062 -0.6492 1.296 0.2402	2.94 2.386 3.297 2.785 -5.151
36800	1.248 0.4084 -0.5157 -2.512 0.5568	0.6322 1.192 -1.919 0.2871 -1.459	-2.932 0.1938 1.264 0.007237 0.4515	0.4422 -3.081 -0.6226 1.305 0.2765	2.974 2.32 3.2 2.759 -5.229
36900	1.261 0.5095 -0.4839 -2.602 0.4455	0.6899 1.244 -1.903 0.2534 -1.496	-3.044 0.1734 1.271 -0.04549 0.5467	0.3446 -2.968 -0.6261 1.416 0.3339	3.012 2.329 3.286 2.792 -5.359
37000	1.274 0.4841 -0.5237 -2.609 0.4631	0.6929 1.227 -1.893 0.2218 -1.478	-3.165 0.2347 1.291 -0.02639 0.571	0.3259 -2.93 -0.6222 1.396 0.3098	3.061 2.338 3.325 2.756 -5.363
37100	1.236 0.4578 -0.5175 -2.62 0.4135	0.6468 1.187 -1.897 0.1406 -1.438	-3.267 0.2122 1.321 -0.03598 0.5435	0.3605 -2.982 -0.628 1.362 0.3243	2.975 2.339 3.365 2.758 -5.441
37200	1.236 0.4578 -0.5175 -2.62 0.4135	0.6468 1.187 -1.897 0.1406 -1.438	-3.267 0.2122 1.321 -0.03598 0.5435	0.3605 -2.982 -0.628 1.362 0.3243	2.975 2.339 3.365 2.758 -5.441
37300	1.233 0.4562 -0.5287 -2.601 0.429	0.6885 1.206 -1.897 0.1328 -1.461	-3.251 0.196 1.333 -0.05428 0.5654	0.3559 -2.939 -0.6644 1.344 0.3499	2.973 2.353 3.37 2.785 -5.472
37400	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
37500	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
37600	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
37700	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
37800	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
37900	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38000	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38100	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38200	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38300	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38400	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38500	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38600	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38700	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38800	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
38900	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
39000	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
39100	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
39200	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
39300	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
39400	1.265 0.4368 -0.5055 -2.617 0.3903	0.6789 1.224 -1.93 0.1475 -1.466	-3.253 0.2121 1.338 -0.08188 0.5306	0.3593 -2.933 -0.7064 1.335 0.3613	2.952 2.352 3.29 2.823 -5.452
