mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
113,-507.2299,0.5263158,0.05263158,0.4736842,0,0,0,1.828077e-05 days
114,-502.1317,0.5304348,0.05217391,0.4695652,0,0,0,1.843437e-05 days
115,-498.0953,0.5344828,0.05172414,0.4655172,0,0,0,1.859131e-05 days
116,-487.8542,0.5384615,0.05128205,0.4615385,0,0,0,1.874431e-05 days
117,-486.6093,0.5423729,0.05084746,0.4576271,0,0,0,1.889918e-05 days
118,-486.6093,0.5378151,0.05042017,0.4621849,0,0,0,1.905671e-05 days
119,-483.0833,0.5416667,0.05,0.4583333,0,0,0,1.920887e-05 days
120,-483.0833,0.5371901,0.04958678,0.4628099,0,0,0,1.935955e-05 days
121,-483.0833,0.5327869,0.04918033,0.4672131,0,0,0,1.951294e-05 days
122,-483.0833,0.5284553,0.04878049,0.4715447,0,0,0,1.967479e-05 days
123,-483.0833,0.5241935,0.0483871,0.4758065,0,0,0,1.982957e-05 days
124,-481.9018,0.528,0.048,0.472,0,0,0,1.998193e-05 days
125,-481.9018,0.5238095,0.04761905,0.4761905,0,0,0,2.013523e-05 days
126,-482.6432,0.5275591,0.05511811,0.4724409,0,0,0,2.028911e-05 days
127,-482.6432,0.5234375,0.0546875,0.4765625,0,0,0,2.044272e-05 days
128,-482.6432,0.5193798,0.05426357,0.4806202,0,0,0,2.059448e-05 days
129,-480.757,0.5230769,0.05384615,0.4769231,0,0,0,2.074923e-05 days
130,-481.0524,0.5267176,0.0610687,0.4732824,0,0,0,2.090408e-05 days
131,-478.9986,0.530303,0.06060606,0.469697,0,0,0,2.106411e-05 days
132,-478.9986,0.5263158,0.06015038,0.4736842,0,0,0,2.121663e-05 days
133,-479.2175,0.5298507,0.06716418,0.4701493,0,0,0,2.137326e-05 days
134,-480.1799,0.5333333,0.07407407,0.4666667,0,0,0,2.152641e-05 days
135,-478.3713,0.5367647,0.07352941,0.4632353,0,0,0,2.16794e-05 days
136,-478.9095,0.540146,0.08029197,0.459854,0,0,0,2.183284e-05 days
137,-480.8772,0.5434783,0.08695652,0.4565217,0,0,0,2.198674e-05 days
138,-480.8772,0.5395683,0.08633094,0.4604317,0,0,0,2.214535e-05 days
139,-477.7466,0.5428571,0.08571429,0.4571429,0,0,0,2.230013e-05 days
140,-477.6607,0.5460993,0.08510638,0.4539007,0,0,0,2.246109e-05 days
141,-477.6607,0.5422535,0.08450704,0.4577465,0,0,0,2.261481e-05 days
142,-478.5591,0.5454545,0.09090909,0.4545455,0,0,0,2.277616e-05 days
143,-478.5591,0.5416667,0.09027778,0.4583333,0,0,0,2.293056e-05 days
144,-474.7242,0.5448276,0.08965517,0.4551724,0,0,0,2.30868e-05 days
145,-471.7605,0.5479452,0.0890411,0.4520548,0,0,0,2.325061e-05 days
146,-469.2016,0.5510204,0.08843537,0.4489796,0,0,0,2.340795e-05 days
147,-460.0834,0.5540541,0.08783784,0.4459459,0,0,0,2.355935e-05 days
148,-456.4222,0.557047,0.08724832,0.442953,0,0,0,2.371252e-05 days
149,-456.4222,0.5533333,0.08666667,0.4466667,0,0,0,2.386789e-05 days
150,-448.2403,0.5562914,0.08609272,0.4437086,0,0,0,2.402471e-05 days
151,-447.9666,0.5592105,0.08552632,0.4407895,0,0,0,2.41814e-05 days
152,-448.3784,0.5620915,0.09150327,0.4379085,0,0,0,2.434055e-05 days
153,-445.0159,0.5649351,0.09090909,0.4350649,0,0,0,2.450995e-05 days
154,-445.0159,0.5612903,0.09032258,0.4387097,0,0,0,2.466734e-05 days
155,-445.0159,0.5576923,0.08974359,0.4423077,0,0,0,2.482904e-05 days
156,-445.0159,0.5541401,0.08917197,0.4458599,0,0,0,2.498307e-05 days
157,-443.8584,0.556962,0.08860759,0.443038,0,0,0,2.513947e-05 days
158,-443.8584,0.5534591,0.08805031,0.4465409,0,0,0,2.529234e-05 days
159,-442.0927,0.55625,0.0875,0.44375,0,0,0,2.545021e-05 days
160,-442.0927,0.552795,0.08695652,0.447205,0,0,0,2.560784e-05 days
161,-442.6106,0.5555556,0.09259259,0.4444444,0,0,0,2.576362e-05 days
162,-441.8349,0.5582822,0.09202454,0.4417178,0,0,0,2.59169e-05 days
163,-441.8349,0.554878,0.09146341,0.445122,0,0,0,2.608154e-05 days
164,-439.1053,0.5575758,0.09090909,0.4424242,0,0,0,2.623536e-05 days
165,-437.3002,0.560241,0.09036145,0.439759,0,0,0,2.639693e-05 days
166,-437.3002,0.5568862,0.08982036,0.4431138,0,0,0,2.655269e-05 days
