mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
131,-69.62636,0.9469697,0.4621212,0.0530303,0,0,0,2.087449e-05 days
132,-69.56203,0.9473684,0.4586466,0.05263158,0,0,0,2.102311e-05 days
133,-69.51017,0.9477612,0.4552239,0.05223881,0,0,0,2.117388e-05 days
134,-69.4847,0.9481481,0.4518519,0.05185185,0,0,0,2.132222e-05 days
135,-69.62079,0.9485294,0.4558824,0.05147059,0,0,0,2.148201e-05 days
136,-69.66092,0.9489051,0.459854,0.05109489,0,0,0,2.163631e-05 days
137,-69.72066,0.9492754,0.4637681,0.05072464,0,0,0,2.178911e-05 days
138,-69.72066,0.942446,0.4604317,0.05755396,0,0,0,2.193491e-05 days
139,-69.78455,0.9428571,0.4642857,0.05714286,0,0,0,2.207686e-05 days
140,-69.7653,0.9432624,0.4609929,0.05673759,0,0,0,2.2235e-05 days
141,-69.82893,0.943662,0.4647887,0.05633803,0,0,0,2.238462e-05 days
142,-70.07874,0.9440559,0.4685315,0.05594406,0,0,0,2.253563e-05 days
143,-70.07874,0.9375,0.4652778,0.0625,0,0,0,2.268004e-05 days
144,-70.0793,0.937931,0.4689655,0.06206897,0,0,0,2.28362e-05 days
145,-69.8187,0.9383562,0.4657534,0.06164384,0,0,0,2.299103e-05 days
146,-70.11473,0.9387755,0.4693878,0.06122449,0,0,0,2.314312e-05 days
147,-70.02874,0.9391892,0.4662162,0.06081081,0,0,0,2.329608e-05 days
148,-70.14977,0.9395973,0.4697987,0.06040268,0,0,0,2.344624e-05 days
149,-70.21121,0.94,0.4733333,0.06,0,0,0,2.35985e-05 days
150,-70.03085,0.9403974,0.4701987,0.05960265,0,0,0,2.375016e-05 days
151,-69.70704,0.9407895,0.4671053,0.05921053,0,0,0,2.390014e-05 days
152,-69.78317,0.9411765,0.4705882,0.05882353,0,0,0,2.405417e-05 days
153,-69.50987,0.9415584,0.4675325,0.05844156,0,0,0,2.421634e-05 days
154,-69.51173,0.9419355,0.4709677,0.05806452,0,0,0,2.436399e-05 days
155,-69.55278,0.9423077,0.474359,0.05769231,0,0,0,2.451882e-05 days
156,-69.60079,0.9426752,0.477707,0.05732484,0,0,0,2.466595e-05 days
157,-69.74602,0.943038,0.4810127,0.05696203,0,0,0,2.481787e-05 days
158,-69.73813,0.9433962,0.4779874,0.05660377,0,0,0,2.497958e-05 days
159,-69.6293,0.94375,0.475,0.05625,0,0,0,2.512817e-05 days
160,-69.48859,0.9440994,0.4720497,0.05590062,0,0,0,2.528998e-05 days
161,-69.72784,0.9444444,0.4753086,0.05555556,0,0,0,2.544177e-05 days
162,-69.63383,0.9447853,0.4723926,0.05521472,0,0,0,2.559856e-05 days
163,-69.71718,0.945122,0.4756098,0.05487805,0,0,0,2.574972e-05 days
164,-69.8921,0.9454545,0.4787879,0.05454545,0,0,0,2.590072e-05 days
165,-69.68935,0.9457831,0.4759036,0.05421687,0,0,0,2.605792e-05 days
166,-69.72279,0.9461078,0.4790419,0.05389222,0,0,0,2.621155e-05 days
167,-69.69799,0.9464286,0.4761905,0.05357143,0,0,0,2.636089e-05 days
168,-69.73054,0.9467456,0.4792899,0.05325444,0,0,0,2.651682e-05 days
169,-69.90305,0.9470588,0.4823529,0.05294118,0,0,0,2.666108e-05 days
170,-70.24192,0.9473684,0.4853801,0.05263158,0,0,0,2.681447e-05 days
171,-70.09999,0.9476744,0.4825581,0.05232558,0,0,0,2.696679e-05 days
172,-69.97113,0.9479769,0.4797688,0.05202312,0,0,0,2.711692e-05 days
173,-70.23501,0.9482759,0.4827586,0.05172414,0,0,0,2.727874e-05 days
174,-70.23825,0.9485714,0.4857143,0.05142857,0,0,0,2.742505e-05 days
175,-70.78794,0.9488636,0.4886364,0.05113636,0,0,0,2.757568e-05 days
176,-70.78794,0.9435028,0.4858757,0.05649718,0,0,0,2.776462e-05 days
177,-70.78794,0.9382022,0.4831461,0.06179775,0,0,0,2.791786e-05 days
178,-71.11586,0.9385475,0.4860335,0.06145251,0,0,0,2.80716e-05 days
179,-70.78323,0.9388889,0.4833333,0.06111111,0,0,0,2.822814e-05 days
180,-70.67449,0.9392265,0.480663,0.06077348,0,0,0,2.838561e-05 days
181,-70.45564,0.9395604,0.478022,0.06043956,0,0,0,2.853002e-05 days
182,-70.54792,0.9398907,0.4808743,0.06010929,0,0,0,2.869017e-05 days
183,-70.29794,0.9402174,0.4782609,0.05978261,0,0,0,2.884208e-05 days
184,-70.29794,0.9351351,0.4756757,0.06486486,0,0,0,2.900267e-05 days
185,-70.50091,0.9354839,0.4784946,0.06451613,0,0,0,2.915278e-05 days
186,-70.41407,0.9358289,0.4759358,0.06417112,0,0,0,2.929923e-05 days
187,-70.22584,0.9361702,0.4734043,0.06382979,0,0,0,2.945621e-05 days
188,-70.22584,0.9312169,0.4708995,0.06878307,0,0,0,2.961468e-05 days
189,-70.08335,0.9315789,0.4684211,0.06842105,0,0,0,2.976476e-05 days
190,-70.14846,0.9319372,0.4712042,0.06806283,0,0,0,2.991978e-05 days
191,-70.11065,0.9322917,0.46875,0.06770833,0,0,0,3.00688e-05 days
192,-69.98258,0.9326425,0.4663212,0.06735751,0,0,0,3.021355e-05 days
193,-69.72271,0.9329897,0.4639175,0.06701031,0,0,0,3.036993e-05 days
194,-69.73085,0.9333333,0.4666667,0.06666667,0,0,0,3.051472e-05 days
195,-69.8982,0.9336735,0.4693878,0.06632653,0,0,0,3.067742e-05 days
196,-69.75238,0.9340102,0.4670051,0.06598985,0,0,0,3.082616e-05 days
197,-69.62396,0.9343434,0.4646465,0.06565657,0,0,0,3.098071e-05 days
198,-69.61336,0.9346734,0.4623116,0.06532663,0,0,0,3.113021e-05 days
199,-69.7165,0.935,0.465,0.065,0,0,0,3.127931e-05 days
200,-69.7674,0.9353234,0.4676617,0.06467662,0,0,0,3.142657e-05 days
201,-69.7674,0.9306931,0.4653465,0.06930693,0,0,0,3.158289e-05 days
202,-69.7674,0.9261084,0.4630542,0.07389163,0,0,0,3.173395e-05 days
203,-70.18636,0.9264706,0.4656863,0.07352941,0,0,0,3.189338e-05 days
204,-70.17203,0.9268293,0.4634146,0.07317073,0,0,0,3.204982e-05 days
205,-70.15151,0.9271845,0.461165,0.07281553,0,0,0,3.220184e-05 days
206,-70.15151,0.9227053,0.4589372,0.07729469,0,0,0,3.235334e-05 days
207,-70.16098,0.9230769,0.4615385,0.07692308,0,0,0,3.250386e-05 days
208,-70.16098,0.9186603,0.4593301,0.08133971,0,0,0,3.265792e-05 days
209,-70.42286,0.9190476,0.4619048,0.08095238,0,0,0,3.282632e-05 days
210,-70.22667,0.9194313,0.4597156,0.08056872,0,0,0,3.297757e-05 days
211,-70.45967,0.9198113,0.4622642,0.08018868,0,0,0,3.312767e-05 days
212,-70.35804,0.9201878,0.4600939,0.07981221,0,0,0,3.328787e-05 days
213,-70.314,0.9205607,0.4579439,0.07943925,0,0,0,3.344691e-05 days
214,-70.35778,0.9209302,0.4604651,0.07906977,0,0,0,3.359258e-05 days
215,-70.61132,0.9212963,0.462963,0.0787037,0,0,0,3.374562e-05 days
216,-70.64303,0.921659,0.4654378,0.07834101,0,0,0,3.389323e-05 days
217,-70.43287,0.9220183,0.4633028,0.07798165,0,0,0,3.4045e-05 days
218,-70.3864,0.9223744,0.4611872,0.07762557,0,0,0,3.420398e-05 days
219,-70.56943,0.9227273,0.4636364,0.07727273,0,0,0,3.435269e-05 days
220,-70.68558,0.9230769,0.4660633,0.07692308,0,0,0,3.450126e-05 days
221,-70.65072,0.9234234,0.463964,0.07657658,0,0,0,3.467707e-05 days
222,-71.10914,0.9237668,0.4663677,0.07623318,0,0,0,3.482618e-05 days
223,-71.28132,0.9241071,0.46875,0.07589286,0,0,0,3.497807e-05 days
224,-71.28132,0.92,0.4666667,0.08,0,0,0,3.513143e-05 days
225,-71.20225,0.920354,0.4646018,0.07964602,0,0,0,3.533333e-05 days
226,-71.30702,0.9207048,0.4669604,0.07929515,0,0,0,3.548693e-05 days
227,-71.26725,0.9210526,0.4649123,0.07894737,0,0,0,3.564652e-05 days
228,-70.79252,0.9213974,0.4628821,0.07860262,0,0,0,3.579583e-05 days
229,-70.96854,0.9217391,0.4652174,0.07826087,0,0,0,3.595049e-05 days
230,-70.72583,0.9220779,0.4632035,0.07792208,0,0,0,3.610597e-05 days
231,-70.55265,0.9224138,0.4612069,0.07758621,0,0,0,3.625459e-05 days
232,-70.54909,0.9227468,0.4592275,0.07725322,0,0,0,3.640759e-05 days
233,-70.36623,0.9230769,0.457265,0.07692308,0,0,0,3.656075e-05 days
234,-70.30987,0.9234043,0.4553191,0.07659574,0,0,0,3.672027e-05 days
235,-70.3662,0.9237288,0.4576271,0.07627119,0,0,0,3.686355e-05 days
236,-70.41664,0.9240506,0.4599156,0.07594937,0,0,0,3.700548e-05 days
237,-70.41533,0.9243697,0.4579832,0.07563025,0,0,0,3.71565e-05 days
238,-70.44914,0.9246862,0.460251,0.07531381,0,0,0,3.731114e-05 days
239,-70.61621,0.925,0.4625,0.075,0,0,0,3.748077e-05 days
240,-70.41233,0.9253112,0.4605809,0.0746888,0,0,0,3.762998e-05 days
241,-70.29083,0.9256198,0.4586777,0.07438017,0,0,0,3.777617e-05 days
242,-70.26585,0.9259259,0.4567901,0.07407407,0,0,0,3.79551e-05 days
243,-70.23258,0.9262295,0.454918,0.07377049,0,0,0,3.810021e-05 days
244,-70.55933,0.9265306,0.4571429,0.07346939,0,0,0,3.825138e-05 days
245,-70.87451,0.9268293,0.4593496,0.07317073,0,0,0,3.84009e-05 days
246,-70.98754,0.9271255,0.4615385,0.07287449,0,0,0,3.855328e-05 days
247,-71.06786,0.9274194,0.4637097,0.07258065,0,0,0,3.869888e-05 days
248,-70.9956,0.9277108,0.4618474,0.07228916,0,0,0,3.886117e-05 days
249,-71.55673,0.928,0.464,0.072,0,0,0,3.901779e-05 days
250,-71.27534,0.9282869,0.4621514,0.07171315,0,0,0,3.919526e-05 days
251,-70.95923,0.9285714,0.4603175,0.07142857,0,0,0,3.933501e-05 days
