mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
78,-1626.374,0.5063291,0.08860759,0.4936709,0,0,0,2.366904e-05 days
79,-1623.655,0.5125,0.0875,0.4875,0,0,0,2.396407e-05 days
80,-1623.655,0.5061728,0.08641975,0.4938272,0,0,0,2.426252e-05 days
81,-1617.819,0.5121951,0.08536585,0.4878049,0,0,0,2.455719e-05 days
82,-1617.819,0.5060241,0.08433735,0.4939759,0,0,0,2.485197e-05 days
83,-1617.579,0.5119048,0.08333333,0.4880952,0,0,0,2.514757e-05 days
84,-1617.579,0.5058824,0.08235294,0.4941176,0,0,0,2.544076e-05 days
85,-1615.879,0.5116279,0.08139535,0.4883721,0,0,0,2.573558e-05 days
86,-1615.879,0.5057471,0.08045977,0.4942529,0,0,0,2.602984e-05 days
87,-1615.09,0.5113636,0.07954545,0.4886364,0,0,0,2.634477e-05 days
88,-1611.162,0.5168539,0.07865169,0.4831461,0,0,0,2.663796e-05 days
89,-1613.364,0.5222222,0.08888889,0.4777778,0,0,0,2.693182e-05 days
90,-1613.364,0.5164835,0.08791209,0.4835165,0,0,0,2.722585e-05 days
91,-1615.241,0.5217391,0.09782609,0.4782609,0,0,0,2.752099e-05 days
92,-1613.137,0.5268817,0.09677419,0.4731183,0,0,0,2.782284e-05 days
93,-1610.986,0.5319149,0.09574468,0.4680851,0,0,0,2.811965e-05 days
94,-1610.986,0.5263158,0.09473684,0.4736842,0,0,0,2.841655e-05 days
95,-1610.986,0.5208333,0.09375,0.4791667,0,0,0,2.87146e-05 days
96,-1610.745,0.5257732,0.09278351,0.4742268,0,0,0,2.901012e-05 days
97,-1609.447,0.5306122,0.09183673,0.4693878,0,0,0,2.930671e-05 days
98,-1609.791,0.5353535,0.1010101,0.4646465,0,0,0,2.960158e-05 days
99,-1609.791,0.53,0.1,0.47,0,0,0,2.990189e-05 days
100,-1606.252,0.5346535,0.0990099,0.4653465,0,0,0,3.020039e-05 days
101,-1606.252,0.5294118,0.09803922,0.4705882,0,0,0,3.049879e-05 days
102,-1606.252,0.5242718,0.09708738,0.4757282,0,0,0,3.079539e-05 days
103,-1606.252,0.5192308,0.09615385,0.4807692,0,0,0,3.1091e-05 days
104,-1606.252,0.5142857,0.0952381,0.4857143,0,0,0,3.138761e-05 days
105,-1606.252,0.509434,0.09433962,0.490566,0,0,0,3.168459e-05 days
106,-1606.252,0.5046729,0.09345794,0.4953271,0,0,0,3.198164e-05 days
107,-1606.252,0.5,0.09259259,0.5,0,0,0,3.227773e-05 days
108,-1606.252,0.4954128,0.09174312,0.5045872,0,0,0,3.257511e-05 days
109,-1606.252,0.4909091,0.09090909,0.5090909,0,0,0,3.287048e-05 days
110,-1606.252,0.4864865,0.09009009,0.5135135,0,0,0,3.31771e-05 days
111,-1606.252,0.4821429,0.08928571,0.5178571,0,0,0,3.347687e-05 days
112,-1606.252,0.4778761,0.08849558,0.5221239,0,0,0,3.377231e-05 days
113,-1606.252,0.4736842,0.0877193,0.5263158,0,0,0,3.407511e-05 days
114,-1606.252,0.4695652,0.08695652,0.5304348,0,0,0,3.437475e-05 days
115,-1606.533,0.4741379,0.09482759,0.5258621,0,0,0,3.467314e-05 days
116,-1606.35,0.4786325,0.09401709,0.5213675,0,0,0,3.497481e-05 days
117,-1606.35,0.4745763,0.09322034,0.5254237,0,0,0,3.532118e-05 days
118,-1601.551,0.4789916,0.09243697,0.5210084,0,0,0,3.562338e-05 days
119,-1599.048,0.4833333,0.09166667,0.5166667,0,0,0,3.593785e-05 days
120,-1599.048,0.4793388,0.09090909,0.5206612,0,0,0,3.626898e-05 days
121,-1596.965,0.4836066,0.09016393,0.5163934,0,0,0,3.658505e-05 days
122,-1596.965,0.4796748,0.08943089,0.5203252,0,0,0,3.689616e-05 days
123,-1594.544,0.483871,0.08870968,0.516129,0,0,0,3.721487e-05 days
124,-1594.544,0.48,0.088,0.52,0,0,0,3.751238e-05 days
125,-1594.544,0.4761905,0.08730159,0.5238095,0,0,0,3.782169e-05 days
126,-1594.544,0.4724409,0.08661417,0.5275591,0,0,0,3.812e-05 days
127,-1594.913,0.4765625,0.09375,0.5234375,0,0,0,3.842237e-05 days
128,-1594.913,0.4728682,0.09302326,0.5271318,0,0,0,3.872315e-05 days
129,-1595.149,0.4769231,0.1,0.5230769,0,0,0,3.902464e-05 days
130,-1595.149,0.4732824,0.09923664,0.5267176,0,0,0,3.933151e-05 days
131,-1592.808,0.4772727,0.09848485,0.5227273,0,0,0,3.964536e-05 days
132,-1592.808,0.4736842,0.09774436,0.5263158,0,0,0,3.999926e-05 days
133,-1592.72,0.4776119,0.09701493,0.5223881,0,0,0,4.034531e-05 days
134,-1594.888,0.4814815,0.1037037,0.5185185,0,0,0,4.067366e-05 days
135,-1594.653,0.4852941,0.1029412,0.5147059,0,0,0,4.100516e-05 days
