mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
176,-158.0296,0.5536723,0.05649718,0.4463277,0,0,0,2.830166e-05 days
177,-156.2346,0.5561798,0.05617978,0.4438202,0,0,0,2.846026e-05 days
178,-155.3147,0.5586592,0.05586592,0.4413408,0,0,0,2.861861e-05 days
179,-155.3147,0.5555556,0.05555556,0.4444444,0,0,0,2.877594e-05 days
180,-155.3147,0.5524862,0.05524862,0.4475138,0,0,0,2.893017e-05 days
181,-155.3147,0.5494505,0.05494505,0.4505495,0,0,0,2.908357e-05 days
182,-157.38,0.5519126,0.06010929,0.4480874,0,0,0,2.924629e-05 days
183,-154.4858,0.5543478,0.05978261,0.4456522,0,0,0,2.940298e-05 days
184,-154.4858,0.5513514,0.05945946,0.4486486,0,0,0,2.956687e-05 days
185,-150.8095,0.5537634,0.05913978,0.4462366,0,0,0,2.972681e-05 days
186,-150.0475,0.5561497,0.05882353,0.4438503,0,0,0,2.988379e-05 days
187,-150.0475,0.5531915,0.05851064,0.4468085,0,0,0,3.004091e-05 days
188,-146.124,0.5555556,0.05820106,0.4444444,0,0,0,3.019558e-05 days
189,-146.124,0.5526316,0.05789474,0.4473684,0,0,0,3.035908e-05 days
190,-144.946,0.5549738,0.05759162,0.4450262,0,0,0,3.051621e-05 days
191,-142.7156,0.5572917,0.05729167,0.4427083,0,0,0,3.068345e-05 days
192,-140.1068,0.5595855,0.05699482,0.4404145,0,0,0,3.084707e-05 days
193,-139.2007,0.5618557,0.05670103,0.4381443,0,0,0,3.100553e-05 days
194,-139.2007,0.5589744,0.05641026,0.4410256,0,0,0,3.116716e-05 days
195,-139.2007,0.5561224,0.05612245,0.4438776,0,0,0,3.13319e-05 days
196,-139.2007,0.5532995,0.05583756,0.4467005,0,0,0,3.148634e-05 days
197,-137.6657,0.5555556,0.05555556,0.4444444,0,0,0,3.164301e-05 days
198,-134.0282,0.5577889,0.05527638,0.4422111,0,0,0,3.180406e-05 days
199,-134.7615,0.56,0.06,0.44,0,0,0,3.195856e-05 days
200,-134.7615,0.5572139,0.05970149,0.4427861,0,0,0,3.211262e-05 days
201,-132.3307,0.5594059,0.05940594,0.4405941,0,0,0,3.228241e-05 days
202,-132.3307,0.5566502,0.0591133,0.4433498,0,0,0,3.244368e-05 days
203,-132.3307,0.5539216,0.05882353,0.4460784,0,0,0,3.259746e-05 days
204,-129.2145,0.5560976,0.05853659,0.4439024,0,0,0,3.275494e-05 days
205,-126.721,0.5582524,0.05825243,0.4417476,0,0,0,3.291078e-05 days
206,-124.0825,0.5603865,0.05797101,0.4396135,0,0,0,3.306574e-05 days
207,-120.2215,0.5625,0.05769231,0.4375,0,0,0,3.322203e-05 days
208,-120.2215,0.5598086,0.05741627,0.4401914,0,0,0,3.337802e-05 days
209,-120.2215,0.5571429,0.05714286,0.4428571,0,0,0,3.353325e-05 days
210,-120.2215,0.5545024,0.05687204,0.4454976,0,0,0,3.369272e-05 days
211,-119.8964,0.5566038,0.05660377,0.4433962,0,0,0,3.384941e-05 days
212,-117.6785,0.5586854,0.05633803,0.4413146,0,0,0,3.401022e-05 days
213,-116.7172,0.5607477,0.05607477,0.4392523,0,0,0,3.417145e-05 days
214,-117.2383,0.5627907,0.06046512,0.4372093,0,0,0,3.432932e-05 days
215,-115.7417,0.5648148,0.06018519,0.4351852,0,0,0,3.448629e-05 days
216,-114.1455,0.5668203,0.05990783,0.4331797,0,0,0,3.464077e-05 days
217,-114.1455,0.5642202,0.05963303,0.4357798,0,0,0,3.48068e-05 days
218,-114.1455,0.5616438,0.05936073,0.4383562,0,0,0,3.496809e-05 days
219,-113.5201,0.5636364,0.05909091,0.4363636,0,0,0,3.512953e-05 days
220,-113.5201,0.561086,0.05882353,0.438914,0,0,0,3.528543e-05 days
221,-112.4891,0.5630631,0.05855856,0.4369369,0,0,0,3.54419e-05 days
222,-109.38,0.5650224,0.05829596,0.4349776,0,0,0,3.560725e-05 days
223,-110.0475,0.5669643,0.0625,0.4330357,0,0,0,3.576494e-05 days
224,-106.3536,0.5688889,0.06222222,0.4311111,0,0,0,3.592014e-05 days
225,-106.3536,0.5663717,0.0619469,0.4336283,0,0,0,3.607354e-05 days
226,-103.2789,0.5682819,0.06167401,0.4317181,0,0,0,3.623433e-05 days
227,-103.2789,0.5657895,0.06140351,0.4342105,0,0,0,3.639755e-05 days
228,-102.6303,0.5676856,0.06113537,0.4323144,0,0,0,3.655293e-05 days
229,-101.9019,0.5695652,0.06086957,0.4304348,0,0,0,3.670842e-05 days
230,-101.9572,0.5714286,0.06493506,0.4285714,0,0,0,3.686326e-05 days
231,-101.9572,0.5689655,0.06465517,0.4310345,0,0,0,3.702276e-05 days
232,-101.5335,0.5708155,0.06437768,0.4291845,0,0,0,3.718124e-05 days
