mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
77,-159.9065,0.6153846,0.1153846,0.3846154,0,0,0,1.452643e-05 days
78,-159.9065,0.6075949,0.1139241,0.3924051,0,0,0,1.468103e-05 days
79,-158.7845,0.6125,0.1125,0.3875,0,0,0,1.48536e-05 days
80,-156.6732,0.617284,0.1111111,0.382716,0,0,0,1.502775e-05 days
81,-155.8348,0.6219512,0.1097561,0.3780488,0,0,0,1.517635e-05 days
82,-155.0867,0.626506,0.1084337,0.373494,0,0,0,1.536519e-05 days
83,-152.5565,0.6309524,0.1071429,0.3690476,0,0,0,1.556096e-05 days
84,-152.0468,0.6352941,0.1058824,0.3647059,0,0,0,1.571758e-05 days
85,-151.0704,0.6395349,0.1046512,0.3604651,0,0,0,1.588072e-05 days
86,-151.0704,0.6321839,0.1034483,0.3678161,0,0,0,1.605929e-05 days
87,-149.7389,0.6363636,0.1022727,0.3636364,0,0,0,1.623947e-05 days
88,-149.7478,0.6404494,0.1123596,0.3595506,0,0,0,1.641027e-05 days
89,-149.777,0.6444444,0.1222222,0.3555556,0,0,0,1.658065e-05 days
90,-150.3095,0.6483516,0.1318681,0.3516484,0,0,0,1.673618e-05 days
91,-147.6159,0.6521739,0.1304348,0.3478261,0,0,0,1.689465e-05 days
92,-147.6671,0.655914,0.1397849,0.344086,0,0,0,1.708576e-05 days
93,-146.9424,0.6595745,0.1382979,0.3404255,0,0,0,1.725584e-05 days
94,-146.8785,0.6631579,0.1368421,0.3368421,0,0,0,1.742508e-05 days
95,-146.5128,0.6666667,0.1354167,0.3333333,0,0,0,1.760642e-05 days
96,-146.4413,0.6701031,0.1340206,0.3298969,0,0,0,1.777502e-05 days
97,-146.436,0.6734694,0.1326531,0.3265306,0,0,0,1.794511e-05 days
98,-147.8079,0.6767677,0.1414141,0.3232323,0,0,0,1.809789e-05 days
99,-147.8079,0.67,0.14,0.33,0,0,0,1.828187e-05 days
100,-147.6276,0.6732673,0.1386139,0.3267327,0,0,0,1.843565e-05 days
101,-146.934,0.6764706,0.1372549,0.3235294,0,0,0,1.860036e-05 days
102,-146.934,0.6699029,0.1359223,0.3300971,0,0,0,1.875591e-05 days
103,-148.0769,0.6730769,0.1442308,0.3269231,0,0,0,1.893909e-05 days
104,-148.3476,0.6761905,0.152381,0.3238095,0,0,0,1.909886e-05 days
105,-147.839,0.6792453,0.1509434,0.3207547,0,0,0,1.925804e-05 days
106,-147.5727,0.682243,0.1495327,0.317757,0,0,0,1.942747e-05 days
107,-147.5727,0.6759259,0.1481481,0.3240741,0,0,0,1.959403e-05 days
108,-147.5727,0.6697248,0.146789,0.3302752,0,0,0,1.975837e-05 days
109,-147.5738,0.6727273,0.1545455,0.3272727,0,0,0,1.994229e-05 days
110,-147.5738,0.6666667,0.1531532,0.3333333,0,0,0,2.012003e-05 days
111,-147.6476,0.6696429,0.1607143,0.3303571,0,0,0,2.03073e-05 days
112,-147.3902,0.6725664,0.159292,0.3274336,0,0,0,2.047439e-05 days
113,-146.7123,0.6754386,0.1578947,0.3245614,0,0,0,2.066277e-05 days
114,-146.6225,0.6782609,0.1565217,0.3217391,0,0,0,2.087725e-05 days
115,-147.0581,0.6810345,0.1637931,0.3189655,0,0,0,2.106876e-05 days
116,-146.8938,0.6837607,0.1623932,0.3162393,0,0,0,2.123921e-05 days
117,-146.0845,0.6864407,0.1610169,0.3135593,0,0,0,2.142041e-05 days
118,-145.7488,0.6890756,0.1596639,0.3109244,0,0,0,2.159794e-05 days
119,-145.6061,0.6916667,0.1583333,0.3083333,0,0,0,2.176528e-05 days
120,-145.9329,0.6942149,0.1652893,0.3057851,0,0,0,2.193212e-05 days
121,-146.0425,0.6967213,0.1721311,0.3032787,0,0,0,2.21093e-05 days
122,-145.8045,0.699187,0.1707317,0.300813,0,0,0,2.2288e-05 days
123,-146.1972,0.7016129,0.1774194,0.2983871,0,0,0,2.244068e-05 days
124,-146.3496,0.704,0.184,0.296,0,0,0,2.260604e-05 days
125,-144.9942,0.7063492,0.1825397,0.2936508,0,0,0,2.276643e-05 days
126,-145.6008,0.7086614,0.1889764,0.2913386,0,0,0,2.291704e-05 days
127,-145.1566,0.7109375,0.1875,0.2890625,0,0,0,2.307452e-05 days
128,-144.8275,0.7131783,0.1860465,0.2868217,0,0,0,2.323295e-05 days
129,-145.3081,0.7153846,0.1923077,0.2846154,0,0,0,2.342516e-05 days
130,-145.9677,0.7175573,0.1984733,0.2824427,0,0,0,2.36076e-05 days
131,-145.9427,0.719697,0.1969697,0.280303,0,0,0,2.381138e-05 days
132,-145.9427,0.7142857,0.1954887,0.2857143,0,0,0,2.400145e-05 days
133,-146.1909,0.7164179,0.2014925,0.2835821,0,0,0,2.416863e-05 days
134,-146.3304,0.7185185,0.2074074,0.2814815,0,0,0,2.434488e-05 days
135,-145.7045,0.7205882,0.2058824,0.2794118,0,0,0,2.453804e-05 days
136,-145.5614,0.7226277,0.2043796,0.2773723,0,0,0,2.469164e-05 days
137,-145.3717,0.7246377,0.2028986,0.2753623,0,0,0,2.485272e-05 days
138,-144.8599,0.7266187,0.2014388,0.2733813,0,0,0,2.502307e-05 days
139,-144.7106,0.7285714,0.2,0.2714286,0,0,0,2.521984e-05 days
140,-144.7535,0.7304965,0.2056738,0.2695035,0,0,0,2.538996e-05 days
141,-144.6178,0.7323944,0.2042254,0.2676056,0,0,0,2.555289e-05 days
142,-144.2163,0.7342657,0.2027972,0.2657343,0,0,0,2.572205e-05 days
143,-143.712,0.7361111,0.2013889,0.2638889,0,0,0,2.58996e-05 days
144,-143.7116,0.737931,0.2,0.262069,0,0,0,2.606692e-05 days
145,-143.9442,0.739726,0.2054795,0.260274,0,0,0,2.625759e-05 days
146,-143.6901,0.7414966,0.2040816,0.2585034,0,0,0,2.642297e-05 days
147,-143.7458,0.7432432,0.2094595,0.2567568,0,0,0,2.661489e-05 days
148,-143.6707,0.7449664,0.2080537,0.2550336,0,0,0,2.678048e-05 days
149,-143.6408,0.7466667,0.2066667,0.2533333,0,0,0,2.69569e-05 days
150,-143.7443,0.7483444,0.2119205,0.2516556,0,0,0,2.713747e-05 days
151,-143.7443,0.7434211,0.2105263,0.2565789,0,0,0,2.730864e-05 days
152,-143.6801,0.745098,0.2091503,0.254902,0,0,0,2.748031e-05 days
153,-144.0312,0.7467532,0.2142857,0.2532468,0,0,0,2.764789e-05 days
154,-144.0272,0.7483871,0.2129032,0.2516129,0,0,0,2.781517e-05 days
155,-143.9475,0.75,0.2115385,0.25,0,0,0,2.799853e-05 days
156,-143.8706,0.7515924,0.2101911,0.2484076,0,0,0,2.817218e-05 days
157,-143.7092,0.7531646,0.2088608,0.2468354,0,0,0,2.832895e-05 days
158,-143.7159,0.754717,0.2138365,0.245283,0,0,0,2.851441e-05 days
159,-143.8315,0.75625,0.21875,0.24375,0,0,0,2.866341e-05 days
160,-143.8315,0.7515528,0.2173913,0.2484472,0,0,0,2.88199e-05 days
161,-143.5971,0.7530864,0.2160494,0.2469136,0,0,0,2.89821e-05 days
162,-143.657,0.7546012,0.2208589,0.2453988,0,0,0,2.914928e-05 days
163,-143.6025,0.7560976,0.2195122,0.2439024,0,0,0,2.933968e-05 days
164,-143.5475,0.7575758,0.2181818,0.2424242,0,0,0,2.951358e-05 days
165,-143.6181,0.7590361,0.2228916,0.2409639,0,0,0,2.968038e-05 days
166,-143.5996,0.760479,0.2215569,0.239521,0,0,0,2.986029e-05 days
167,-143.613,0.7619048,0.2261905,0.2380952,0,0,0,3.003587e-05 days
168,-143.5958,0.7633136,0.2248521,0.2366864,0,0,0,3.019229e-05 days
169,-143.546,0.7647059,0.2235294,0.2352941,0,0,0,3.035847e-05 days
170,-143.5745,0.7660819,0.2280702,0.2339181,0,0,0,3.052528e-05 days
171,-143.5477,0.7674419,0.2267442,0.2325581,0,0,0,3.069967e-05 days
172,-143.541,0.7687861,0.2254335,0.2312139,0,0,0,3.085202e-05 days
173,-143.5728,0.7701149,0.2298851,0.2298851,0,0,0,3.100257e-05 days
174,-143.5736,0.7714286,0.2342857,0.2285714,0,0,0,3.116411e-05 days
175,-143.799,0.7727273,0.2386364,0.2272727,0,0,0,3.134643e-05 days
176,-143.9115,0.7740113,0.2429379,0.2259887,0,0,0,3.151559e-05 days
177,-143.9115,0.7696629,0.241573,0.2303371,0,0,0,3.171045e-05 days
178,-144.137,0.7709497,0.2458101,0.2290503,0,0,0,3.188081e-05 days
179,-143.9085,0.7722222,0.2444444,0.2277778,0,0,0,3.206944e-05 days
180,-143.841,0.7734807,0.2430939,0.2265193,0,0,0,3.223073e-05 days
181,-143.7189,0.7747253,0.2417582,0.2252747,0,0,0,3.238794e-05 days
182,-143.7679,0.7759563,0.2459016,0.2240437,0,0,0,3.256055e-05 days
183,-143.6452,0.7771739,0.2445652,0.2228261,0,0,0,3.272268e-05 days
184,-143.6452,0.772973,0.2432432,0.227027,0,0,0,3.289039e-05 days
185,-143.7424,0.7741935,0.2473118,0.2258065,0,0,0,3.305479e-05 days
186,-143.6982,0.7754011,0.2459893,0.2245989,0,0,0,3.323757e-05 days
187,-143.6165,0.7765957,0.2446809,0.2234043,0,0,0,3.340627e-05 days
