7200	0.286 2.933 -0.9274 1.159	3.062 0.2198 -0.7336 0.6056	-0.9275 -6.116 0.9339 -0.5822	0.9375 0.4417 3.274 -3.856
7300	0.2877 2.847 -0.9944 1.23	3.048 0.1821 -0.742 0.5835	-0.8195 -6.102 0.9898 -0.5839	0.9036 0.428 3.211 -3.871
7400	0.4999 2.846 -1.117 1.235	2.81 0.2959 -0.9271 0.6605	-0.7598 -6.08 1.159 -0.6108	1.161 0.4195 3.212 -3.888
7500	0.3268 2.907 -1.144 1.302	2.807 0.2849 -0.8987 0.6028	-0.7609 -6.094 0.9858 -0.761	1.197 0.4986 3.281 -3.948
7600	0.217 3.06 -1.121 1.329	2.967 0.1604 -0.9485 0.5631	-0.9146 -6.129 0.9023 -0.8618	1.272 0.5768 3.273 -4.167
7700	0.228 2.967 -1.281 1.246	2.787 0.12 -0.9144 0.5062	-0.7913 -6.055 0.8465 -0.8428	1.195 0.6558 3.359 -4.209
7800	0.3362 2.807 -1.123 1.426	2.844 0.1017 -0.8915 0.5463	-0.5436 -5.994 0.901 -0.8905	1.046 0.4467 3.419 -4.212
7900	0.2716 2.783 -1.178 1.462	2.907 0.2049 -1.031 0.4637	-0.5827 -6.219 0.9223 -0.8775	1 0.4465 3.505 -4.425
8000	0.2716 2.783 -1.178 1.462	2.907 0.2049 -1.031 0.4637	-0.5827 -6.219 0.9223 -0.8775	1 0.4465 3.505 -4.425
8100	0.2716 2.783 -1.178 1.462	2.907 0.2049 -1.031 0.4637	-0.5827 -6.219 0.9223 -0.8775	1 0.4465 3.505 -4.425
8200	0.2828 2.771 -1.177 1.452	2.894 0.2193 -1.038 0.5043	-0.5648 -6.252 0.9008 -0.8801	0.9999 0.4681 3.54 -4.408
8300	0.2778 2.68 -1.228 1.478	2.919 0.2877 -1.117 0.3685	-0.5238 -6.191 1.01 -0.6883	1.136 0.433 3.607 -4.483
8400	0.3444 2.448 -1.374 1.572	3.107 0.2183 -1.318 0.3618	-0.5524 -6.402 0.9703 -0.8309	1.155 0.3136 3.539 -4.731
8500	0.1413 2.575 -1.443 1.375	3.298 0.1265 -1.239 -0.04135	-0.4346 -6.339 0.8486 -1.033	1.176 0.4389 3.449 -4.64
8600	0.1783 2.655 -1.436 1.303	3.341 0.1039 -1.226 0.07006	-0.3046 -6.504 0.883 -0.881	1.156 0.4563 3.629 -4.739
8700	0.2376 2.677 -1.32 1.304	3.242 0.1505 -1.16 -0.03728	-0.4125 -6.516 0.8994 -0.936	1.183 0.4197 3.697 -4.77
8800	0.2155 2.698 -1.339 1.32	3.279 0.1449 -1.144 -0.04936	-0.4563 -6.507 0.9005 -0.9268	1.148 0.4235 3.664 -4.747
8900	0.1573 2.623 -1.307 1.261	3.42 0.1815 -1.053 0.02126	-0.6117 -6.664 0.8856 -1.049	1.117 0.3589 3.62 -4.726
9000	0.1207 2.614 -1.284 1.306	3.323 0.009388 -1.004 0.07806	-0.5956 -6.646 0.8023 -0.9184	1.198 0.429 3.639 -4.836
9100	0.1107 2.644 -1.287 1.299	3.286 0.02536 -1.049 0.08449	-0.5796 -6.642 0.8368 -0.9724	1.181 0.5017 3.669 -4.841
9200	-0.009023 2.719 -1.204 1.246	3.196 -0.05765 -1.135 0.008403	-0.5292 -6.799 0.8247 -0.9454	1.256 0.5257 3.61 -4.842
9300	0.09525 2.532 -1.255 1.181	3.135 0.01928 -1.117 0.1192	-0.7671 -6.916 0.7095 -0.991	1.368 0.3213 3.611 -4.805
9400	0.05693 2.66 -1.251 1.122	3.193 -0.06167 -1.047 0.2726	-0.7693 -6.828 0.7108 -0.9208	1.473 0.4463 3.418 -4.649
9500	-0.01876 2.698 -1.073 1.064	3.374 0.03265 -1.077 0.2489	-0.7956 -6.813 0.7205 -0.9156	1.262 0.3969 3.617 -4.649
9600	-0.01749 2.824 -0.971 1.024	3.452 -0.07412 -1.057 0.03208	-0.7836 -6.817 0.6019 -0.8241	1.121 0.3892 3.67 -4.712
9700	0.08608 2.75 -1.06 1.034	3.403 -0.002098 -1.065 -0.01281	-0.5389 -6.738 0.7855 -0.8062	1.033 0.3984 3.689 -4.691
9800	0.01112 2.592 -0.9469 1.011	3.561 0.08871 -0.9675 -0.002413	-0.4735 -6.44 0.6837 -0.8165	1.132 0.3157 3.695 -4.69
9900	-0.08489 2.833 -0.7992 1.015	3.248 -0.1063 -0.7774 -0.2245	-0.1607 -6.272 0.6517 -0.8845	1.291 0.3482 3.777 -4.659
10000	-0.02869 2.776 -0.7209 0.9771	3.051 -0.2279 -0.5795 -0.06953	0.1024 -6.448 0.6106 -0.8042	1.212 0.2007 3.669 -4.654
10100	-0.06779 2.896 -0.6763 1.002	3.152 0.01765 -0.6773 0.2476	0.3719 -6.314 0.56 -0.9872	1.114 0.3166 3.843 -4.569
10200	-0.07771 2.741 -0.7039 0.9679	2.91 -0.01286 -0.6106 0.2739	0.6634 -6.533 0.5635 -0.9915	1.303 0.08954 3.815 -4.518
10300	-0.01055 2.814 -0.7747 0.964	3.035 -0.1197 -0.5948 0.3152	0.4803 -6.384 0.5003 -0.9049	1.494 0.2107 3.829 -4.563
10400	-0.05594 2.808 -0.6845 1.179	2.981 -0.06812 -0.4909 0.02193	0.441 -6.485 0.5742 -0.6089	1.661 0.2842 3.709 -4.44
10500	-0.1239 2.804 -0.4857 1.076	2.937 -0.2008 -0.3299 -0.1078	0.3902 -6.38 0.4726 -0.6753	1.512 0.09563 3.773 -4.411
10600	-0.2345 2.956 -0.4125 0.9663	2.956 -0.297 -0.2459 -0.1472	0.4646 -6.473 0.352 -0.865	1.579 -0.05558 3.965 -4.431
10700	-0.3682 2.977 -0.4048 0.9829	2.847 -0.3109 -0.1232 -0.2318	0.6979 -6.526 0.3458 -0.6313	1.321 0.0004294 3.88 -4.474
10800	-0.09661 2.75 -0.6072 1.091	2.848 -0.2063 -0.2024 -0.3173	0.749 -6.463 0.4739 -0.7747	1.414 -0.02348 3.849 -4.471
10900	-0.2186 2.656 -0.5847 0.9137	3.086 -0.2056 -0.3842 -0.2795	0.7817 -6.574 0.388 -0.7429	1.331 -0.06439 3.868 -4.498
11000	-0.276 2.479 -0.5944 0.6091	2.982 -0.228 -0.4966 -0.2114	0.6308 -6.331 0.3734 -0.5533	1.322 -0.2116 3.764 -4.438
11100	-0.3202 2.512 -0.7162 0.6377	2.811 -0.2769 -0.3704 -0.1251	0.6271 -6.407 0.3277 -0.5034	1.209 -0.08733 3.84 -4.456
11200	-0.3784 2.478 -0.664 0.8182	2.658 -0.5309 -0.08807 -0.2168	0.917 -6.546 0.147 -0.3612	1.091 0.0593 3.907 -4.534
11300	-0.3777 2.816 -0.6625 0.7706	2.434 -0.3736 0.0295 -0.115	1.153 -6.884 0.146 -0.5489	1.057 0.1257 3.883 -4.35
11400	-0.4274 3.055 -0.7135 0.7853	2.286 -0.4502 0.001999 -0.2712	1.302 -6.884 0.0729 -0.3276	1.209 0.08573 3.82 -4.361
11500	-0.4018 3.101 -0.5904 0.78	2.334 -0.5745 0.02662 -0.1002	1.451 -7.128 -0.03963 -0.008954	1.159 0.2515 3.761 -4.303
11600	-0.4503 3.189 -0.6227 0.5105	2.088 -0.3726 -0.04562 -0.04447	1.585 -7.178 0.09129 0.1207	1.214 0.1328 3.782 -4.269
11700	-0.4792 3.079 -0.8952 0.4563	1.834 -0.3907 0.05301 -0.3047	1.689 -7.027 0.02908 0.4279	1.18 0.3699 3.896 -4.309
11800	-0.4046 3.204 -0.8594 0.3453	2.01 -0.4609 0.152 -0.3302	1.632 -7.279 -0.03456 0.5351	1.091 0.3162 3.801 -4.314
11900	-0.5245 3.239 -0.9001 0.2284	2.063 -0.5454 0.2861 -0.3785	1.701 -7.421 -0.1322 0.679	1.128 0.3392 3.889 -4.521
12000	-0.5575 3.297 -0.9303 0.3314	2.151 -0.5909 0.2927 -0.5563	1.781 -7.539 -0.1734 0.8072	1.11 0.2488 3.851 -4.523
12100	-0.6397 3.361 -0.8619 0.4672	2.094 -0.6336 0.3059 -0.6965	1.746 -7.72 -0.1879 0.8132	1.12 0.3816 3.992 -4.53
12200	-0.6218 3.402 -0.7848 0.4547	2.152 -0.6181 0.3023 -0.6977	1.803 -7.673 -0.2388 0.781	1.149 0.3925 4.12 -4.536
12300	-0.6044 3.405 -0.7895 0.3058	2.073 -0.586 0.2834 -0.6487	1.844 -7.676 -0.1989 0.6694	1.108 0.3819 4.184 -4.546
12400	-0.5249 3.487 -0.7874 0.04722	2.15 -0.5529 0.2296 -0.5633	1.81 -7.744 -0.05631 0.9787	1.137 0.3841 4.111 -4.52
12500	-0.5313 3.427 -0.7001 0.1006	2.164 -0.5308 0.213 -0.4046	1.759 -7.764 -0.111 0.8716	1.162 0.37 4.123 -4.56
12600	-0.4667 3.495 -0.9115 0.1992	2.087 -0.4745 0.267 -0.3921	1.802 -7.769 -0.01522 0.9411	1.164 0.2229 4.254 -4.554
12700	-0.5113 3.681 -0.9503 0.0811	2.187 -0.5443 0.08413 -0.6431	1.854 -7.786 -0.04921 0.8756	1.022 0.2722 4.163 -4.799
12800	-0.6041 3.863 -1.029 0.07131	2.24 -0.6054 0.03361 -0.7164	2.02 -7.861 -0.1341 0.7568	0.914 0.34 4.111 -4.647
12900	-0.5499 3.731 -1.084 0.1865	1.992 -0.5991 0.147 -0.8374	1.822 -7.92 -0.1853 0.773	0.9018 0.3319 4.211 -4.681
13000	-0.5272 3.683 -1.115 0.186	1.903 -0.6413 0.2541 -0.7812	1.804 -7.941 -0.2051 0.806	0.879 0.4025 4.201 -4.582
13100	-0.4341 3.703 -1.181 0.1425	1.95 -0.5217 0.2534 -0.8387	1.889 -8.071 -0.1735 0.8094	0.7134 0.494 4.223 -4.691
13200	-0.4202 3.696 -1.177 0.281	1.972 -0.484 0.3222 -0.7664	1.905 -8.12 -0.1306 0.9248	0.7395 0.5285 4.257 -4.74
13300	-0.4326 3.706 -1.193 0.262	1.992 -0.5072 0.2717 -0.7436	1.91 -8.163 -0.08102 0.9163	0.7911 0.5493 4.193 -4.753
13400	-0.4383 3.777 -1.296 0.2033	2.166 -0.5097 0.1478 -0.5575	1.952 -8.164 -0.1149 0.7593	0.9623 0.5648 4.383 -4.736
13500	-0.4352 3.921 -1.12 0.1416	2.087 -0.5976 0.3704 -0.5615	2.045 -8.175 -0.1522 0.6783	1.024 0.5746 4.608 -4.911
13600	-0.4686 3.953 -1.14 0.1456	2.1 -0.5294 0.3785 -0.5798	1.949 -8.263 -0.09281 0.8641	1.061 0.4276 4.523 -4.786
13700	-0.3963 3.834 -1.133 0.1369	2.254 -0.5433 0.3557 -0.6058	1.966 -8.209 -0.09095 1.029	1.034 0.4697 4.477 -4.76
13800	-0.4958 3.594 -1.111 0.1452	2.169 -0.5113 0.2858 -0.6297	1.992 -8.267 -0.1724 0.9493	0.7958 0.4692 4.44 -4.683
13900	-0.4927 3.632 -1.132 0.1437	2.323 -0.595 0.1445 -0.5521	1.993 -8.257 -0.1387 1.009	0.6533 0.6057 4.269 -4.742
14000	-0.5175 3.607 -1.2 0.2412	2.31 -0.5987 0.1668 -0.5898	1.962 -8.182 -0.1676 0.8983	0.6634 0.5353 4.266 -4.7
14100	-0.3431 3.659 -1.17 -0.02645	2.342 -0.512 0.1445 -0.5553	1.854 -8.028 0.03009 0.9834	0.6526 0.6696 4.281 -4.706
14200	-0.349 3.856 -1.289 0.03754	2.269 -0.5046 0.1755 -0.5444	1.856 -7.986 -0.04211 0.9875	0.682 0.6618 4.348 -4.676
14300	-0.2869 3.845 -1.266 0.02748	2.323 -0.4063 0.01119 -0.586	2.039 -7.939 -0.01044 1.081	0.7949 0.5822 4.286 -4.848
14400	-0.3783 3.68 -1.32 -0.0301	2.246 -0.3933 0.08779 -0.7026	1.938 -8.114 -0.06043 1.053	0.7862 0.5432 4.374 -4.962
14500	-0.3601 3.65 -1.452 -0.05294	2.117 -0.4503 0.09094 -0.8523	2.222 -8.184 -0.05963 0.9931	0.7136 0.5324 4.452 -4.869
14600	-0.3418 3.635 -1.322 -0.07865	2.037 -0.3232 0.198 -0.8191	2.149 -8.249 0.005962 0.9827	0.6713 0.4894 4.463 -4.804
14700	-0.3253 3.608 -1.44 -0.09627	1.968 -0.4175 0.1476 -0.7259	2.11 -8.091 -0.01945 1.117	0.7148 0.3223 4.491 -4.778
14800	-0.337 3.461 -1.412 -0.1711	1.938 -0.5043 0.3543 -0.7598	1.947 -8.205 -0.1561 0.9457	1.013 0.2103 4.357 -4.519
14900	-0.2905 3.792 -1.672 0.1196	2.071 -0.4138 0.2952 -1.025	2.062 -8.207 -0.02277 0.9838	1.059 0.4802 4.341 -4.505
15000	-0.3517 3.733 -1.379 -0.05858	2.151 -0.4029 0.2912 -1.104	2.123 -8.155 -0.005478 0.9155	1.047 0.4455 4.328 -4.468
15100	-0.2916 3.571 -1.438 0.1203	2.142 -0.3305 0.1674 -1.086	2.227 -8.25 -0.03351 1.007	1.007 0.4791 4.31 -4.548
15200	-0.3372 3.657 -1.464 0.3785	2.019 -0.2871 0.08146 -1.251	2.578 -8.255 -0.04721 1.047	0.8008 0.5884 4.244 -4.534
15300	-0.378 3.614 -1.452 0.4141	2.053 -0.3067 0.153 -1.28	2.504 -8.218 0.006797 1.062	0.7909 0.6284 4.339 -4.621
15400	-0.3531 3.601 -1.464 0.4087	2.077 -0.2807 0.1378 -1.28	2.489 -8.27 -0.075 1.021	0.8303 0.6954 4.342 -4.61
15500	-0.3905 3.604 -1.462 0.4295	2.117 -0.347 0.1685 -1.206	2.475 -8.309 -0.032 1.075	0.7811 0.6488 4.336 -4.622
15600	-0.3734 3.581 -1.44 0.4368	2.133 -0.3363 0.2088 -1.227	2.468 -8.288 -0.05121 1.054	0.7405 0.6161 4.334 -4.626
15700	-0.1816 3.593 -1.557 0.4837	1.954 -0.2871 0.2675 -1.467	2.119 -8.336 0.04413 1.04	0.5613 0.6477 4.45 -4.49
15800	-0.2592 3.754 -1.49 0.3664	2.027 -0.3925 0.3337 -1.533	2.124 -8.386 0.06175 1.008	0.53 0.4565 4.514 -4.605
15900	-0.1936 3.71 -1.697 0.2904	1.871 -0.2853 0.4526 -1.577	2.007 -8.318 -0.01512 1.01	0.6169 0.2806 4.587 -4.419
16000	-0.275 3.686 -1.517 0.209	1.791 -0.2665 0.453 -1.612	2.02 -8.31 -0.007679 1.046	0.6425 0.2805 4.493 -4.515
16100	-0.2593 3.651 -1.4 0.2008	1.776 -0.2936 0.3612 -1.522	1.899 -8.419 0.1297 1.14	0.7092 0.1259 4.539 -4.404
16200	-0.2144 3.481 -1.406 0.05103	1.867 -0.2533 0.6395 -1.575	2.06 -8.402 0.1045 0.9315	0.7187 0.2085 4.598 -4.28
16300	-0.2144 3.481 -1.406 0.05103	1.867 -0.2533 0.6395 -1.575	2.06 -8.402 0.1045 0.9315	0.7187 0.2085 4.598 -4.28
16400	-0.2827 3.454 -1.237 0.00591	1.94 -0.2606 0.5858 -1.422	2.109 -8.454 0.07204 0.9518	0.5294 0.135 4.644 -4.471
16500	-0.09833 3.451 -1.16 -0.1435	1.903 -0.1809 0.6665 -1.181	2.022 -8.435 0.1725 0.9123	0.381 0.1575 4.754 -4.357
16600	-0.1397 3.449 -1.167 -0.1548	1.927 -0.202 0.691 -1.133	2.001 -8.403 0.159 0.87	0.4024 0.1585 4.713 -4.33
16700	-0.1397 3.449 -1.167 -0.1548	1.927 -0.202 0.691 -1.133	2.001 -8.403 0.159 0.87	0.4024 0.1585 4.713 -4.33
16800	-0.1503 3.487 -1.106 -0.1132	1.933 -0.1461 0.7616 -1.142	1.99 -8.49 0.1294 0.9193	0.4679 0.1449 4.791 -4.292
16900	0.04865 3.412 -1.367 -0.01952	1.817 -0.09019 0.7666 -1.037	1.951 -8.566 0.3024 0.8574	0.4572 0.1475 4.778 -4.179
17000	-0.1127 3.397 -1.277 0.07971	1.815 -0.1572 0.822 -0.9593	2.09 -8.628 0.2177 0.9201	0.5588 0.09111 4.688 -4.368
17100	-0.1864 3.307 -1.297 0.1263	1.762 -0.1282 0.7757 -1.113	2.146 -8.601 0.1312 0.8982	0.5003 -0.06546 4.769 -4.272
17200	-0.1421 3.389 -1.369 0.09984	1.637 -0.1644 0.7229 -1.065	2.163 -8.649 0.1794 0.922	0.5521 -0.008025 4.674 -4.363
