mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
73,-7292.719,0.4594595,0.02702703,0.5405405,0,0,0,0.0001465199 days
74,-7292.719,0.4533333,0.02666667,0.5466667,0,0,0,0.0001484755 days
75,-7293.45,0.4605263,0.03947368,0.5394737,0,0,0,0.0001504677 days
76,-7293.45,0.4545455,0.03896104,0.5454545,0,0,0,0.0001524369 days
77,-7284.273,0.4615385,0.03846154,0.5384615,0,0,0,0.0001544512 days
78,-7281.094,0.4683544,0.03797468,0.5316456,0,0,0,0.0001564536 days
79,-7281.211,0.475,0.05,0.525,0,0,0,0.0001584289 days
80,-7281.211,0.4691358,0.04938272,0.5308642,0,0,0,0.0001604174 days
81,-7280.168,0.4756098,0.04878049,0.5243902,0,0,0,0.000162398 days
82,-7276.456,0.4819277,0.04819277,0.5180723,0,0,0,0.0001644445 days
83,-7276.456,0.4761905,0.04761905,0.5238095,0,0,0,0.0001664991 days
84,-7276.456,0.4705882,0.04705882,0.5294118,0,0,0,0.0001685455 days
85,-7258.89,0.4767442,0.04651163,0.5232558,0,0,0,0.0001705483 days
86,-7250.294,0.4827586,0.04597701,0.5172414,0,0,0,0.0001725388 days
87,-7250.294,0.4772727,0.04545455,0.5227273,0,0,0,0.0001745413 days
88,-7240.216,0.4831461,0.04494382,0.5168539,0,0,0,0.0001765561 days
89,-7240.216,0.4777778,0.04444444,0.5222222,0,0,0,0.000178536 days
90,-7227.366,0.4835165,0.04395604,0.5164835,0,0,0,0.000180533 days
91,-7228.71,0.4891304,0.05434783,0.5108696,0,0,0,0.0001825848 days
92,-7226.89,0.4946237,0.05376344,0.5053763,0,0,0,0.0001846017 days
93,-7212.936,0.5,0.05319149,0.5,0,0,0,0.0001866497 days
94,-7210.509,0.5052632,0.05263158,0.4947368,0,0,0,0.0001886373 days
95,-7209.189,0.5104167,0.05208333,0.4895833,0,0,0,0.0001906973 days
96,-7205.602,0.5154639,0.05154639,0.4845361,0,0,0,0.0001927334 days
97,-7197.219,0.5204082,0.05102041,0.4795918,0,0,0,0.0001947893 days
98,-7197.69,0.5252525,0.06060606,0.4747475,0,0,0,0.000196827 days
99,-7191.275,0.53,0.06,0.47,0,0,0,0.0001988482 days
100,-7191.275,0.5247525,0.05940594,0.4752475,0,0,0,0.000200864 days
101,-7190.731,0.5294118,0.05882353,0.4705882,0,0,0,0.0002028499 days
102,-7190.731,0.5242718,0.05825243,0.4757282,0,0,0,0.000204873 days
103,-7190.731,0.5192308,0.05769231,0.4807692,0,0,0,0.0002068429 days
104,-7184.766,0.5238095,0.05714286,0.4761905,0,0,0,0.0002088804 days
105,-7184.766,0.5188679,0.05660377,0.4811321,0,0,0,0.0002110453 days
106,-7184.766,0.5140187,0.05607477,0.4859813,0,0,0,0.0002132544 days
107,-7178.246,0.5185185,0.05555556,0.4814815,0,0,0,0.0002154419 days
108,-7169.809,0.5229358,0.05504587,0.4770642,0,0,0,0.000217622 days
109,-7169.041,0.5272727,0.05454545,0.4727273,0,0,0,0.0002197764 days
110,-7169.041,0.5225225,0.05405405,0.4774775,0,0,0,0.0002218104 days
111,-7166.816,0.5267857,0.05357143,0.4732143,0,0,0,0.0002239264 days
112,-7154.522,0.5309735,0.05309735,0.4690265,0,0,0,0.0002263079 days
113,-7154.522,0.5263158,0.05263158,0.4736842,0,0,0,0.0002285866 days
114,-7150.113,0.5304348,0.05217391,0.4695652,0,0,0,0.0002309511 days
115,-7146.201,0.5344828,0.05172414,0.4655172,0,0,0,0.0002332041 days
116,-7136.093,0.5384615,0.05128205,0.4615385,0,0,0,0.0002352319 days
117,-7136.093,0.5338983,0.05084746,0.4661017,0,0,0,0.0002372472 days
118,-7134.172,0.5378151,0.05042017,0.4621849,0,0,0,0.0002392375 days
119,-7134.172,0.5333333,0.05,0.4666667,0,0,0,0.0002412231 days
120,-7134.172,0.5289256,0.04958678,0.4710744,0,0,0,0.0002432444 days
121,-7128.105,0.5327869,0.04918033,0.4672131,0,0,0,0.0002452629 days
122,-7122.595,0.5365854,0.04878049,0.4634146,0,0,0,0.0002472824 days
123,-7120.632,0.5403226,0.0483871,0.4596774,0,0,0,0.0002492955 days
124,-7105.363,0.544,0.048,0.456,0,0,0,0.0002513059 days
125,-7097.856,0.547619,0.04761905,0.452381,0,0,0,0.0002533072 days
126,-7097.856,0.5433071,0.04724409,0.4566929,0,0,0,0.0002553039 days
127,-7088.562,0.546875,0.046875,0.453125,0,0,0,0.00025727 days
128,-7088.562,0.5426357,0.04651163,0.4573643,0,0,0,0.000259283 days
129,-7084.642,0.5461538,0.04615385,0.4538462,0,0,0,0.0002612666 days
130,-7083.974,0.5496183,0.04580153,0.4503817,0,0,0,0.0002632702 days
131,-7070.654,0.5530303,0.04545455,0.4469697,0,0,0,0.000265259 days
132,-7066.397,0.556391,0.04511278,0.443609,0,0,0,0.0002672878 days
133,-7065.957,0.5597015,0.04477612,0.4402985,0,0,0,0.0002693198 days
134,-7048.999,0.562963,0.04444444,0.437037,0,0,0,0.0002713648 days
135,-7043.687,0.5661765,0.04411765,0.4338235,0,0,0,0.0002733831 days
136,-7042.885,0.5693431,0.04379562,0.4306569,0,0,0,0.0002754227 days
137,-7042.885,0.5652174,0.04347826,0.4347826,0,0,0,0.0002774546 days
138,-7042.885,0.5611511,0.04316547,0.4388489,0,0,0,0.0002794576 days
139,-7042.885,0.5571429,0.04285714,0.4428571,0,0,0,0.0002814858 days
140,-7035.54,0.5602837,0.04255319,0.4397163,0,0,0,0.0002834616 days
141,-7025.29,0.5633803,0.04225352,0.4366197,0,0,0,0.0002854874 days
142,-7025.29,0.5594406,0.04195804,0.4405594,0,0,0,0.0002874713 days
143,-7025.29,0.5555556,0.04166667,0.4444444,0,0,0,0.0002894588 days
144,-7025.29,0.5517241,0.04137931,0.4482759,0,0,0,0.000291451 days
145,-7025.29,0.5479452,0.04109589,0.4520548,0,0,0,0.0002934198 days
146,-7015.386,0.5510204,0.04081633,0.4489796,0,0,0,0.0002953809 days
147,-7017.483,0.5540541,0.0472973,0.4459459,0,0,0,0.0002973832 days
148,-7015.757,0.557047,0.04697987,0.442953,0,0,0,0.0002993787 days
149,-7006.418,0.56,0.04666667,0.44,0,0,0,0.0003013903 days
150,-7001.093,0.5629139,0.04635762,0.4370861,0,0,0,0.0003033779 days
151,-6999.791,0.5657895,0.04605263,0.4342105,0,0,0,0.00030542 days
152,-7002.689,0.5686275,0.05228758,0.4313725,0,0,0,0.0003074319 days
153,-7002.689,0.5649351,0.05194805,0.4350649,0,0,0,0.0003093824 days
154,-6993.347,0.5677419,0.0516129,0.4322581,0,0,0,0.0003113713 days
155,-6993.347,0.5641026,0.05128205,0.4358974,0,0,0,0.000313382 days
156,-6993.347,0.5605096,0.05095541,0.4394904,0,0,0,0.0003154006 days
157,-6993.347,0.556962,0.05063291,0.443038,0,0,0,0.00031738 days
158,-6993.347,0.5534591,0.05031447,0.4465409,0,0,0,0.0003193452 days
159,-6993.347,0.55,0.05,0.45,0,0,0,0.0003213533 days
160,-6993.347,0.5465839,0.04968944,0.4534161,0,0,0,0.0003233971 days
161,-6993.347,0.5432099,0.04938272,0.4567901,0,0,0,0.000325381 days
162,-6993.347,0.5398773,0.04907975,0.4601227,0,0,0,0.0003274171 days
163,-6971.897,0.5426829,0.04878049,0.4573171,0,0,0,0.0003294107 days
164,-6968.008,0.5454545,0.04848485,0.4545455,0,0,0,0.0003314281 days
165,-6968.423,0.5481928,0.05421687,0.4518072,0,0,0,0.0003334567 days
166,-6968.423,0.5449102,0.05389222,0.4550898,0,0,0,0.0003354859 days
167,-6962.865,0.547619,0.05357143,0.452381,0,0,0,0.0003374846 days
168,-6961.243,0.5502959,0.05325444,0.4497041,0,0,0,0.0003394856 days
169,-6961.274,0.5529412,0.05882353,0.4470588,0,0,0,0.0003414909 days
170,-6961.274,0.5497076,0.05847953,0.4502924,0,0,0,0.0003434765 days
171,-6961.274,0.5465116,0.05813953,0.4534884,0,0,0,0.0003454692 days
172,-6961.274,0.5433526,0.05780347,0.4566474,0,0,0,0.0003475012 days
173,-6961.274,0.5402299,0.05747126,0.4597701,0,0,0,0.0003496353 days
174,-6961.274,0.5371429,0.05714286,0.4628571,0,0,0,0.0003518057 days
175,-6961.274,0.5340909,0.05681818,0.4659091,0,0,0,0.0003538668 days
176,-6946.3,0.5367232,0.05649718,0.4632768,0,0,0,0.0003559474 days
177,-6946.3,0.5337079,0.05617978,0.4662921,0,0,0,0.0003580683 days
178,-6946.111,0.5363128,0.05586592,0.4636872,0,0,0,0.0003601474 days
179,-6946.111,0.5333333,0.05555556,0.4666667,0,0,0,0.0003622294 days
180,-6946.111,0.5303867,0.05524862,0.4696133,0,0,0,0.0003642339 days
181,-6938.401,0.532967,0.05494505,0.467033,0,0,0,0.0003662459 days
