3500	5.949 1.138 -1.223 2.3	1.233 -0.6929 -2.695 -0.793	0.3361 -4.678 0.1345 -1.667	-0.04937 1.383 4.551 -2.701
3600	5.552 1.11 -1.005 2.312	1.09 -0.8772 -2.788 -1.092	0.257 -4.796 -0.1703 -1.523	-0.2853 1.297 4.985 -2.789
3700	5.548 1.355 -1.252 2.041	0.8409 -0.4751 -2.778 -1.03	0.4919 -4.836 -0.1644 -1.542	-0.3588 1.947 5.073 -2.611
3800	5.174 0.7778 -1.016 2.291	0.6701 -0.3942 -2.441 -0.4762	0.4488 -5.029 -0.1457 -1.53	-0.04884 1.709 5.217 -2.686
3900	5.337 0.9689 -1.344 1.97	0.6877 -0.3172 -2.436 -0.3038	0.4832 -4.879 0.01407 -1.473	0.1853 1.737 5.311 -2.853
4000	5.227 1.018 -1.38 1.831	0.7995 -0.45 -2.725 -0.2034	0.3976 -4.832 -0.002308 -1.3	0.3384 1.55 5.633 -2.708
4100	5.089 0.9136 -1.694 1.84	0.6489 -0.4254 -2.742 0.07883	0.1756 -4.54 0.2101 -1.441	0.2071 1.331 5.72 -2.686
4200	4.885 1.009 -1.429 1.668	0.6546 -0.04164 -2.632 0.2284	0.1443 -4.82 0.4701 -1.456	0.2599 1.42 5.935 -2.512
4300	4.825 1.103 -1.292 1.355	0.7122 -0.4233 -2.663 0.2179	0.1671 -4.657 0.1893 -1.201	0.1845 2.053 5.847 -2.445
4400	4.782 1.152 -1.752 1.337	0.6884 -0.3618 -2.539 0.2122	-0.1343 -4.475 0.4618 -1.204	0.006966 2.401 5.806 -2.433
4500	5.461 0.8619 -1.609 1.18	1.033 -0.3506 -2.582 -0.1045	0.3251 -4.303 0.4047 -1.012	-0.1661 2.446 5.5 -2.327
4600	5.026 0.7239 -1.668 1.061	1.293 -0.1847 -2.585 -0.1001	0.6204 -4.034 0.507 -0.9489	-0.3232 2.46 5.667 -2.528
4700	4.854 0.8196 -1.313 1.063	1.367 -0.2815 -2.447 -0.1951	0.9212 -4.484 0.1136 -1.022	-0.1696 2.702 5.673 -2.728
4800	4.879 0.6575 -1.841 1.162	1.129 -0.2488 -2.539 -0.3545	1.022 -4.392 -0.07738 -1.234	0.1654 2.782 5.853 -2.829
4900	5.016 1.18 -1.515 1.171	1.174 0.123 -2.412 -0.6121	1.435 -4.706 -0.2436 -1.691	-0.1927 2.731 5.387 -3.132
5000	5.212 1.087 -1.638 1.036	0.9893 0.06537 -2.102 -0.5427	1.104 -5.332 -0.2057 -1.774	-0.4337 2.964 5.62 -3.28
5100	5.337 1.039 -1.866 0.8236	1.135 -0.2328 -1.636 -0.3995	1.214 -5.606 -0.2396 -1.981	-0.4357 3.056 5.852 -3.13
5200	5.197 1.171 -1.678 0.6352	0.7187 -0.2342 -1.257 -0.429	0.9283 -5.594 -0.5723 -2.06	-0.3135 2.849 5.947 -2.777
5300	5.536 0.9836 -1.611 0.7492	0.6242 -0.6625 -1.075 -0.2926	0.8216 -5.744 -0.7874 -2.066	-0.4245 2.781 6.034 -3.038
5400	5.702 0.8867 -1.397 0.8751	0.7581 -0.832 -0.9009 -0.3584	0.8687 -5.834 -0.9407 -1.916	-0.1045 2.79 6.187 -2.954
5500	6.071 0.7077 -1.669 1.062	1.268 -1.268 -1.267 -0.2287	1.028 -6.261 -1.018 -1.863	-0.1905 2.678 6.23 -3.125
