0	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
100	-0.1115 -0.4025 -0.1008 -0.1631	0.103 0.2848 0.223 0.2413	-0.009922 0.1682 0.6586 0.2672	-0.03313 -0.01275 -0.4307 -0.5539
200	0.009406 -0.7254 -0.08419 -0.5536	0.2228 0.5557 0.3884 0.426	0.1392 0.1946 0.6656 0.5938	-0.325 0.06925 -0.1941 -0.983
300	0.297 -1.016 -0.2833 -0.5728	0.53 0.5238 0.1916 0.6199	0.3881 0.3082 0.7863 0.2724	-0.6422 0.37 0.04823 -1.238
400	0.5556 -1.417 -0.7311 -1.077	0.5731 0.6583 0.199 0.9906	0.3724 0.3137 0.8458 0.2428	-0.7236 0.5999 0.1734 -1.483
500	0.7072 -1.295 -0.9095 -1.005	0.7703 0.687 0.1462 1.097	0.4822 0.08534 0.9479 0.2594	-1.169 0.7587 0.4227 -1.865
600	0.872 -1.457 -1.054 -0.9253	0.9647 0.7565 0.2627 1.068	0.5276 0.05871 1.197 0.1916	-1.32 0.938 0.3159 -1.929
700	0.9873 -1.739 -1.035 -1.246	1.052 0.9473 0.02205 0.902	0.6024 0.06198 1.243 0.3345	-1.308 0.7308 0.6254 -2.066
800	0.9272 -1.941 -1.063 -1.412	0.9832 0.9665 -0.07298 0.9586	0.7118 0.1209 1.144 0.4541	-1.17 0.6112 0.732 -2.245
900	1.02 -1.992 -1.172 -1.343	0.8498 0.8719 0.02138 0.923	0.4733 0.1192 1.264 0.5251	-1.111 0.7148 0.635 -2.343
1000	0.956 -1.888 -1.286 -1.352	1.098 0.8408 -0.05168 0.8849	0.7252 0.09755 1.223 0.8211	-1.242 1.012 0.6813 -2.629
1100	1.086 -1.885 -1.249 -0.8399	0.934 1.058 -0.009395 0.9958	0.6406 0.1242 1.295 0.6975	-1.427 1.065 1.036 -2.895
1200	1.076 -2.036 -1.168 -0.8082	1.132 0.8749 -0.2177 0.9562	0.5522 0.08104 1.389 0.812	-1.522 1.024 1.316 -2.904
1300	1.038 -2.384 -1.112 -0.6217	1.479 0.8614 -0.1656 1.086	0.7411 0.08355 1.346 0.7019	-1.36 0.9736 1.286 -2.942
1400	1.039 -2.414 -1.1 -0.6026	1.459 0.8853 -0.223 1.085	0.8031 0.1139 1.299 0.7277	-1.302 1.055 1.303 -2.89
1500	1.1 -2.374 -1.052 -0.572	1.526 0.9623 -0.1776 1.126	0.676 0.2924 1.391 0.7389	-1.393 1.044 1.238 -2.994
1600	1.126 -2.522 -0.9258 -0.4816	1.671 1.055 -0.0475 1.194	0.7431 0.2608 1.374 0.6731	-1.405 1.094 1.188 -3.04
1700	1.128 -2.545 -0.9523 -0.5328	1.648 0.9707 -0.0669 1.027	0.6761 0.455 1.487 0.5784	-1.469 1.098 1.202 -3.131
1800	1.145 -2.571 -0.9064 -0.4639	1.718 1.047 -0.07235 1.073	0.6491 0.4857 1.491 0.5853	-1.464 1.068 1.272 -3.103
1900	1.261 -2.764 -1.076 -0.4792	1.688 0.9258 0.05681 0.9671	0.5608 0.398 1.58 0.4744	-1.538 0.8991 1.175 -3.078
2000	1.32 -2.889 -1.057 -0.4767	1.654 1.002 0.1387 1.02	0.6146 0.2974 1.527 0.2457	-1.456 1.042 1.274 -3.161
2100	1.334 -2.968 -0.9523 -0.3274	1.522 1.076 0.1987 1.04	0.5246 0.2944 1.424 0.3766	-1.411 1.046 1.334 -3.213
2200	1.198 -2.973 -1.06 -0.2673	1.601 0.8666 0.0006443 0.9994	0.5049 0.211 1.418 0.2539	-1.297 1.218 1.118 -3.365
2300	1.121 -3.061 -0.962 -0.2421	1.614 0.8348 -0.002999 1.069	0.4907 0.3308 1.378 0.1321	-1.141 1.138 1.147 -3.366
2400	1.092 -3.02 -0.9066 -0.1951	1.672 0.8044 0.002244 1.022	0.3326 0.3344 1.478 0.1181	-1.101 1.093 1.071 -3.448
2500	1.024 -2.972 -0.8018 -0.1785	1.647 0.8508 -0.06684 0.8828	0.3023 0.1732 1.449 0.286	-1.024 1.145 1.104 -3.479
2600	1.033 -3.013 -0.7887 -0.1258	1.645 0.8816 -0.09283 0.8222	0.3735 0.3208 1.468 0.369	-0.9794 1.263 1.062 -3.438
2700	1.012 -3.125 -0.7821 -0.02285	1.475 0.8606 -0.1201 0.9078	0.5424 0.4177 1.337 0.3499	-1.153 1.175 0.8908 -3.412
2800	1.012 -3.125 -0.7821 -0.02285	1.475 0.8606 -0.1201 0.9078	0.5424 0.4177 1.337 0.3499	-1.153 1.175 0.8908 -3.412
2900	1.01 -3.239 -0.7288 -0.1079	1.501 0.8758 -0.04068 1.03	0.5272 0.4943 1.284 0.2984	-1.1 1.246 1.013 -3.489
3000	1.053 -3.322 -0.7066 -0.09479	1.45 1.009 0.08606 1.032	0.5189 0.544 1.409 0.3059	-1.169 1.234 1.066 -3.506
3100	1.023 -3.553 -0.5366 -0.08657	1.488 0.9353 -0.07784 0.807	0.4143 0.3941 1.28 0.1963	-1.109 1.264 1.146 -3.484
3200	1.083 -3.577 -0.4538 -0.06829	1.408 1.09 -0.2142 0.7916	0.4121 0.4163 1.27 0.1014	-1.291 1.2 1.246 -3.447
3300	1.148 -3.594 -0.5146 -0.2181	1.591 1.055 -0.181 0.76	0.4193 0.2779 1.415 0.03925	-1.34 1.189 1.216 -3.389
3400	1.221 -3.935 -0.5874 -0.2316	1.616 1.115 -0.1849 0.8113	0.4546 0.3508 1.451 -0.08487	-1.33 1.042 1.176 -3.396
3500	1.263 -4.029 -0.7198 -0.2341	1.569 1.218 -0.232 0.6226	0.493 0.4549 1.567 -0.03861	-1.242 0.9363 1.229 -3.501
3600	1.235 -4.197 -0.586 -0.2596	1.44 1.071 -0.2148 0.4613	0.4678 0.4296 1.434 0.07774	-1.473 1.151 1.316 -3.477
3700	1.136 -4.194 -0.3683 -0.2863	1.416 1.229 -0.3732 0.5535	0.471 0.5882 1.435 0.1598	-1.642 1.291 1.305 -3.411
3800	1.113 -4.225 -0.3391 -0.2698	1.341 1.224 -0.3322 0.547	0.4542 0.5418 1.449 0.1773	-1.605 1.336 1.328 -3.379
3900	1.224 -4.223 -0.3308 -0.2112	1.498 1.284 -0.5059 0.4261	0.4018 0.4642 1.509 0.1004	-1.444 1.33 1.375 -3.539
4000	1.242 -4.183 -0.4417 -0.3233	1.48 1.292 -0.5211 0.4823	0.468 0.4955 1.484 0.06376	-1.488 1.393 1.432 -3.596
4100	1.242 -4.205 -0.4608 -0.3515	1.516 1.322 -0.5226 0.4876	0.4376 0.5168 1.482 0.05542	-1.462 1.373 1.425 -3.602
4200	1.265 -4.179 -0.3663 -0.3678	1.541 1.334 -0.5962 0.5087	0.4267 0.5303 1.507 0.02518	-1.505 1.393 1.393 -3.553
4300	1.234 -4.202 -0.3328 -0.4874	1.635 1.277 -0.5127 0.4313	0.4151 0.7049 1.55 0.01279	-1.628 1.55 1.34 -3.449
4400	1.339 -4.244 -0.2674 -0.5144	1.653 1.263 -0.428 0.4215	0.4072 0.7847 1.494 0.08711	-1.73 1.652 1.289 -3.492
4500	1.352 -4.29 -0.0156 -0.5551	1.823 1.402 -0.1789 0.5025	0.5029 0.9423 1.659 0.1959	-1.823 1.606 1.291 -3.412
4600	1.314 -4.323 0.06765 -0.5677	1.898 1.377 -0.2214 0.5593	0.4843 1.079 1.751 0.1974	-1.752 1.666 1.244 -3.416
4700	1.31 -4.37 0.08484 -0.767	1.872 1.371 -0.1198 0.5008	0.7305 1.137 1.601 0.1357	-1.597 1.818 1.274 -3.502
4800	1.334 -4.357 0.0731 -0.7845	1.851 1.409 -0.09863 0.4864	0.7094 1.127 1.58 0.1135	-1.612 1.811 1.259 -3.47
4900	1.334 -4.357 0.0731 -0.7845	1.851 1.409 -0.09863 0.4864	0.7094 1.127 1.58 0.1135	-1.612 1.811 1.259 -3.47
5000	1.336 -4.281 0.1389 -0.6608	1.88 1.369 -0.05688 0.4406	0.6328 1.008 1.59 0.1332	-1.647 1.876 1.309 -3.579
5100	1.403 -4.292 0.03968 -0.7563	1.967 1.471 0.09037 0.5448	0.7406 0.9652 1.858 0.2344	-1.615 1.907 1.431 -3.523
5200	1.497 -4.259 0.03576 -0.8119	1.941 1.449 0.09112 0.5674	0.7527 1.063 1.837 0.2034	-1.604 1.878 1.45 -3.452
5300	1.528 -4.218 -0.01949 -0.655	2.031 1.453 0.2638 0.6354	0.8405 1.098 1.819 0.3995	-1.577 1.882 1.647 -3.504
5400	1.56 -4.298 -0.02599 -0.7453	2.173 1.321 0.2977 0.6393	0.859 0.972 1.796 0.3782	-1.59 1.901 1.732 -3.389
5500	1.483 -4.333 -0.1476 -0.738	2.239 1.378 0.1508 0.6508	0.8039 0.8647 1.857 0.3032	-1.616 1.912 1.697 -3.366
5600	1.546 -4.316 -0.1759 -0.8205	2.321 1.422 0.05675 0.4904	0.6865 0.8071 1.928 0.293	-1.718 1.912 2.032 -3.314
5700	1.567 -4.365 -0.1629 -0.8194	2.3 1.441 0.06106 0.4781	0.7418 0.8266 1.964 0.3124	-1.687 1.895 1.993 -3.306
5800	1.522 -4.371 0.0953 -0.9132	2.506 1.505 0.01991 0.2914	0.6138 0.8174 2.128 0.4342	-1.867 1.978 1.909 -3.29
5900	1.523 -4.372 0.04153 -0.9259	2.652 1.491 -0.02329 0.4421	0.6074 0.7786 1.954 0.494	-1.857 1.902 1.985 -3.169
6000	1.523 -4.372 0.04153 -0.9259	2.652 1.491 -0.02329 0.4421	0.6074 0.7786 1.954 0.494	-1.857 1.902 1.985 -3.169
6100	1.508 -4.358 0.03816 -0.9124	2.674 1.48 -0.01754 0.4496	0.6597 0.7393 1.938 0.4647	-1.819 1.876 2.001 -3.215
6200	1.508 -4.358 0.03816 -0.9124	2.674 1.48 -0.01754 0.4496	0.6597 0.7393 1.938 0.4647	-1.819 1.876 2.001 -3.215
6300	1.528 -4.312 0.08409 -0.9461	2.673 1.488 -0.018 0.3673	0.636 0.6629 1.939 0.4553	-1.872 1.863 1.956 -3.208
6400	1.572 -4.234 0.03655 -0.8035	2.568 1.484 -0.02135 0.4411	0.6888 0.6849 1.926 0.4921	-1.869 1.797 1.931 -3.121
6500	1.551 -4.276 0.1146 -0.788	2.502 1.546 0.04544 0.3888	0.6771 0.759 1.96 0.4492	-1.842 1.646 1.968 -3.091
6600	1.526 -4.182 0.03459 -0.8357	2.231 1.574 0.003186 0.5367	0.7343 0.6681 1.997 0.4785	-1.727 1.485 1.918 -3.024
6700	1.645 -4.329 0.1407 -0.8405	2.397 1.574 0.251 0.5988	0.7007 0.6651 1.971 0.4361	-1.47 1.486 1.859 -3.136
6800	1.648 -4.462 0.2096 -0.9892	2.417 1.702 0.2768 0.4297	0.7713 0.5705 2.244 0.2001	-1.494 1.47 1.842 -3.089
6900	1.636 -4.47 0.2829 -0.9264	2.531 1.648 0.2866 0.5528	0.6547 0.6413 2.152 0.1274	-1.449 1.442 1.815 -3.083
7000	1.836 -4.386 0.3663 -0.9465	2.459 1.796 0.5351 0.31	0.554 0.5826 2.258 0.1305	-1.388 1.521 1.616 -2.854
7100	1.803 -4.384 0.3958 -0.9854	2.162 1.769 0.4605 0.3405	0.5731 0.6238 2.304 0.06058	-1.328 1.657 1.707 -2.737
7200	1.807 -4.448 0.3409 -1.02	2.061 1.745 0.4227 0.3951	0.5133 0.6348 2.252 0.04165	-1.377 1.631 1.711 -2.71
7300	1.805 -4.378 0.3508 -0.9861	2.044 1.822 0.4173 0.4395	0.5536 0.7272 2.221 0.043	-1.417 1.544 1.594 -2.749
7400	1.905 -4.412 0.3573 -1.021	1.907 1.893 0.2774 0.4967	0.6349 0.8523 2.36 -0.03146	-1.355 1.627 1.7 -2.835
7500	1.89 -4.448 0.427 -0.9853	1.96 1.923 0.3232 0.5193	0.6046 0.878 2.331 -0.1083	-1.286 1.593 1.713 -2.939
7600	1.869 -4.438 0.5042 -0.9345	1.937 1.978 0.4428 0.5037	0.6173 0.9395 2.263 -0.09164	-1.176 1.62 1.803 -2.945
7700	1.886 -4.43 0.5837 -0.9977	2.003 1.959 0.4494 0.5242	0.533 0.8993 2.291 -0.08033	-1.118 1.631 1.93 -3.009
7800	1.886 -4.43 0.5837 -0.9977	2.003 1.959 0.4494 0.5242	0.533 0.8993 2.291 -0.08033	-1.118 1.631 1.93 -3.009
7900	1.887 -4.394 0.5997 -1.014	1.984 1.934 0.4131 0.4949	0.4896 0.9452 2.315 -0.07045	-1.125 1.649 1.934 -3.002
8000	1.948 -4.417 0.5623 -1.023	1.959 1.965 0.4897 0.5305	0.5137 0.9371 2.329 -0.1013	-1.085 1.638 1.943 -2.976
8100	1.941 -4.389 0.5578 -1.034	2.03 1.945 0.4906 0.6195	0.5319 0.9541 2.335 -0.03545	-1.163 1.671 2.039 -2.951
8200	1.942 -4.425 0.5643 -1.06	2.059 1.937 0.525 0.6024	0.5454 0.9199 2.3 -0.06763	-1.16 1.669 2.083 -2.944
8300	1.942 -4.425 0.5643 -1.06	2.059 1.937 0.525 0.6024	0.5454 0.9199 2.3 -0.06763	-1.16 1.669 2.083 -2.944
8400	1.926 -4.465 0.5485 -1.003	2.116 1.918 0.4891 0.5958	0.4966 0.9032 2.307 0.01128	-1.171 1.621 2.074 -2.922
8500	1.883 -4.33 0.6408 -1.082	2.17 1.902 0.6509 0.5463	0.4437 1.08 2.326 -0.1223	-1.078 1.703 2.098 -2.898
8600	1.899 -4.305 0.6889 -1.12	2.153 1.892 0.6451 0.4791	0.3669 1.026 2.358 -0.149	-1.037 1.777 2.136 -2.856
8700	1.912 -4.346 0.712 -1.157	2.055 1.956 0.5761 0.4614	0.3864 0.9854 2.351 -0.1895	-0.9737 1.709 2.181 -2.849
8800	1.95 -4.364 0.7035 -1.145	2.053 1.922 0.55 0.4449	0.3485 1.035 2.34 -0.1666	-0.9323 1.698 2.169 -2.87
8900	1.903 -4.441 0.6705 -1.164	2.036 1.963 0.5284 0.4549	0.4177 1.105 2.37 -0.1579	-0.9996 1.78 2.204 -2.933
9000	1.958 -4.661 0.6866 -1.152	2.19 2.012 0.4679 0.456	0.4435 1.303 2.353 0.1377	-1.029 1.792 1.955 -2.949
9100	2.007 -4.629 0.6672 -1.171	2.267 2.009 0.5311 0.4574	0.3521 1.285 2.501 0.02035	-1.015 1.941 1.95 -2.985
9200	1.955 -4.606 0.7093 -1.325	2.176 2.104 0.3549 0.3184	0.3352 1.027 2.632 0.09967	-1.031 1.919 2.004 -3.011
9300	1.903 -4.709 0.8518 -1.308	2.088 2.142 0.3378 0.5092	0.2545 1.12 2.537 -0.08656	-1.03 1.793 2.013 -2.982
9400	1.91 -4.708 0.8746 -1.19	2.063 2.034 0.5125 0.5266	0.2679 1.131 2.293 -0.199	-0.9913 1.862 1.903 -3.095
9500	1.907 -4.765 1.007 -1.191	2.054 2.141 0.603 0.5713	0.1829 1.027 2.449 -0.2626	-1.053 1.819 2.059 -3.047
9600	1.913 -4.735 1.016 -1.301	2.197 2.117 0.5815 0.7298	0.1748 0.9476 2.418 -0.2381	-1.1 1.778 2.135 -3.05
